Date;Group;Series;Value
29/09/1999;Swedish Government Bonds;SE GVB 5Y;5.33
30/09/1999;Swedish Government Bonds;SE GVB 5Y;5.335
01/10/1999;Swedish Government Bonds;SE GVB 5Y;5.455
04/10/1999;Swedish Government Bonds;SE GVB 5Y;5.49
05/10/1999;Swedish Government Bonds;SE GVB 5Y;5.45
06/10/1999;Swedish Government Bonds;SE GVB 5Y;5.415
07/10/1999;Swedish Government Bonds;SE GVB 5Y;5.415
08/10/1999;Swedish Government Bonds;SE GVB 5Y;5.425
11/10/1999;Swedish Government Bonds;SE GVB 5Y;5.445
12/10/1999;Swedish Government Bonds;SE GVB 5Y;5.535
13/10/1999;Swedish Government Bonds;SE GVB 5Y;5.52
14/10/1999;Swedish Government Bonds;SE GVB 5Y;5.66
15/10/1999;Swedish Government Bonds;SE GVB 5Y;5.585
18/10/1999;Swedish Government Bonds;SE GVB 5Y;5.58
19/10/1999;Swedish Government Bonds;SE GVB 5Y;5.625
20/10/1999;Swedish Government Bonds;SE GVB 5Y;5.685
21/10/1999;Swedish Government Bonds;SE GVB 5Y;5.605
22/10/1999;Swedish Government Bonds;SE GVB 5Y;5.575
25/10/1999;Swedish Government Bonds;SE GVB 5Y;5.63
26/10/1999;Swedish Government Bonds;SE GVB 5Y;5.68
27/10/1999;Swedish Government Bonds;SE GVB 5Y;5.555
28/10/1999;Swedish Government Bonds;SE GVB 5Y;5.44
29/10/1999;Swedish Government Bonds;SE GVB 5Y;5.35
01/11/1999;Swedish Government Bonds;SE GVB 5Y;5.365
02/11/1999;Swedish Government Bonds;SE GVB 5Y;5.39
03/11/1999;Swedish Government Bonds;SE GVB 5Y;5.325
04/11/1999;Swedish Government Bonds;SE GVB 5Y;5.18
05/11/1999;Swedish Government Bonds;SE GVB 5Y;5.12
08/11/1999;Swedish Government Bonds;SE GVB 5Y;5.09
09/11/1999;Swedish Government Bonds;SE GVB 5Y;5.095
10/11/1999;Swedish Government Bonds;SE GVB 5Y;5.13
11/11/1999;Swedish Government Bonds;SE GVB 5Y;5.01
12/11/1999;Swedish Government Bonds;SE GVB 5Y;4.91
15/11/1999;Swedish Government Bonds;SE GVB 5Y;4.885
16/11/1999;Swedish Government Bonds;SE GVB 5Y;4.935
17/11/1999;Swedish Government Bonds;SE GVB 5Y;5.11
18/11/1999;Swedish Government Bonds;SE GVB 5Y;5.16
19/11/1999;Swedish Government Bonds;SE GVB 5Y;5.20
22/11/1999;Swedish Government Bonds;SE GVB 5Y;5.245
23/11/1999;Swedish Government Bonds;SE GVB 5Y;5.23
24/11/1999;Swedish Government Bonds;SE GVB 5Y;5.285
25/11/1999;Swedish Government Bonds;SE GVB 5Y;5.275
26/11/1999;Swedish Government Bonds;SE GVB 5Y;5.29
29/11/1999;Swedish Government Bonds;SE GVB 5Y;5.30
30/11/1999;Swedish Government Bonds;SE GVB 5Y;5.255
01/12/1999;Swedish Government Bonds;SE GVB 5Y;5.245
02/12/1999;Swedish Government Bonds;SE GVB 5Y;5.245
03/12/1999;Swedish Government Bonds;SE GVB 5Y;5.26
06/12/1999;Swedish Government Bonds;SE GVB 5Y;5.185
07/12/1999;Swedish Government Bonds;SE GVB 5Y;5.19
08/12/1999;Swedish Government Bonds;SE GVB 5Y;5.185
09/12/1999;Swedish Government Bonds;SE GVB 5Y;5.16
10/12/1999;Swedish Government Bonds;SE GVB 5Y;5.10
13/12/1999;Swedish Government Bonds;SE GVB 5Y;5.12
14/12/1999;Swedish Government Bonds;SE GVB 5Y;5.175
15/12/1999;Swedish Government Bonds;SE GVB 5Y;5.185
16/12/1999;Swedish Government Bonds;SE GVB 5Y;5.265
17/12/1999;Swedish Government Bonds;SE GVB 5Y;5.35
20/12/1999;Swedish Government Bonds;SE GVB 5Y;5.355
21/12/1999;Swedish Government Bonds;SE GVB 5Y;5.33
22/12/1999;Swedish Government Bonds;SE GVB 5Y;5.365
23/12/1999;Swedish Government Bonds;SE GVB 5Y;5.325
27/12/1999;Swedish Government Bonds;SE GVB 5Y;5.32
28/12/1999;Swedish Government Bonds;SE GVB 5Y;5.335
29/12/1999;Swedish Government Bonds;SE GVB 5Y;5.335
30/12/1999;Swedish Government Bonds;SE GVB 5Y;5.385
03/01/2000;Swedish Government Bonds;SE GVB 5Y;5.60
04/01/2000;Swedish Government Bonds;SE GVB 5Y;5.65
05/01/2000;Swedish Government Bonds;SE GVB 5Y;5.645
07/01/2000;Swedish Government Bonds;SE GVB 5Y;5.625
10/01/2000;Swedish Government Bonds;SE GVB 5Y;5.555
11/01/2000;Swedish Government Bonds;SE GVB 5Y;5.655
12/01/2000;Swedish Government Bonds;SE GVB 5Y;5.675
13/01/2000;Swedish Government Bonds;SE GVB 5Y;5.635
14/01/2000;Swedish Government Bonds;SE GVB 5Y;5.58
17/01/2000;Swedish Government Bonds;SE GVB 5Y;5.66
18/01/2000;Swedish Government Bonds;SE GVB 5Y;5.735
19/01/2000;Swedish Government Bonds;SE GVB 5Y;5.715
20/01/2000;Swedish Government Bonds;SE GVB 5Y;5.72
21/01/2000;Swedish Government Bonds;SE GVB 5Y;5.745
24/01/2000;Swedish Government Bonds;SE GVB 5Y;5.745
25/01/2000;Swedish Government Bonds;SE GVB 5Y;5.70
26/01/2000;Swedish Government Bonds;SE GVB 5Y;5.695
27/01/2000;Swedish Government Bonds;SE GVB 5Y;5.75
28/01/2000;Swedish Government Bonds;SE GVB 5Y;5.775
31/01/2000;Swedish Government Bonds;SE GVB 5Y;5.725
01/02/2000;Swedish Government Bonds;SE GVB 5Y;5.68
02/02/2000;Swedish Government Bonds;SE GVB 5Y;5.65
03/02/2000;Swedish Government Bonds;SE GVB 5Y;5.66
04/02/2000;Swedish Government Bonds;SE GVB 5Y;5.71
07/02/2000;Swedish Government Bonds;SE GVB 5Y;5.765
08/02/2000;Swedish Government Bonds;SE GVB 5Y;5.745
09/02/2000;Swedish Government Bonds;SE GVB 5Y;5.77
10/02/2000;Swedish Government Bonds;SE GVB 5Y;5.845
11/02/2000;Swedish Government Bonds;SE GVB 5Y;5.85
14/02/2000;Swedish Government Bonds;SE GVB 5Y;5.81
15/02/2000;Swedish Government Bonds;SE GVB 5Y;5.835
16/02/2000;Swedish Government Bonds;SE GVB 5Y;5.845
17/02/2000;Swedish Government Bonds;SE GVB 5Y;5.85
18/02/2000;Swedish Government Bonds;SE GVB 5Y;5.865
21/02/2000;Swedish Government Bonds;SE GVB 5Y;5.80
22/02/2000;Swedish Government Bonds;SE GVB 5Y;5.705
23/02/2000;Swedish Government Bonds;SE GVB 5Y;5.72
24/02/2000;Swedish Government Bonds;SE GVB 5Y;5.695
25/02/2000;Swedish Government Bonds;SE GVB 5Y;5.67
28/02/2000;Swedish Government Bonds;SE GVB 5Y;5.69
29/02/2000;Swedish Government Bonds;SE GVB 5Y;5.705
01/03/2000;Swedish Government Bonds;SE GVB 5Y;5.69
02/03/2000;Swedish Government Bonds;SE GVB 5Y;5.71
03/03/2000;Swedish Government Bonds;SE GVB 5Y;5.67
06/03/2000;Swedish Government Bonds;SE GVB 5Y;5.665
07/03/2000;Swedish Government Bonds;SE GVB 5Y;5.64
08/03/2000;Swedish Government Bonds;SE GVB 5Y;5.64
09/03/2000;Swedish Government Bonds;SE GVB 5Y;5.44
10/03/2000;Swedish Government Bonds;SE GVB 5Y;5.41
13/03/2000;Swedish Government Bonds;SE GVB 5Y;5.37
14/03/2000;Swedish Government Bonds;SE GVB 5Y;5.40
15/03/2000;Swedish Government Bonds;SE GVB 5Y;5.40
16/03/2000;Swedish Government Bonds;SE GVB 5Y;5.355
17/03/2000;Swedish Government Bonds;SE GVB 5Y;5.24
20/03/2000;Swedish Government Bonds;SE GVB 5Y;5.275
21/03/2000;Swedish Government Bonds;SE GVB 5Y;5.235
22/03/2000;Swedish Government Bonds;SE GVB 5Y;5.29
23/03/2000;Swedish Government Bonds;SE GVB 5Y;5.30
24/03/2000;Swedish Government Bonds;SE GVB 5Y;5.385
27/03/2000;Swedish Government Bonds;SE GVB 5Y;5.48
28/03/2000;Swedish Government Bonds;SE GVB 5Y;5.385
29/03/2000;Swedish Government Bonds;SE GVB 5Y;5.365
30/03/2000;Swedish Government Bonds;SE GVB 5Y;5.355
31/03/2000;Swedish Government Bonds;SE GVB 5Y;5.32
03/04/2000;Swedish Government Bonds;SE GVB 5Y;5.315
04/04/2000;Swedish Government Bonds;SE GVB 5Y;5.36
05/04/2000;Swedish Government Bonds;SE GVB 5Y;5.28
06/04/2000;Swedish Government Bonds;SE GVB 5Y;5.315
07/04/2000;Swedish Government Bonds;SE GVB 5Y;5.335
10/04/2000;Swedish Government Bonds;SE GVB 5Y;5.325
11/04/2000;Swedish Government Bonds;SE GVB 5Y;5.275
12/04/2000;Swedish Government Bonds;SE GVB 5Y;5.31
13/04/2000;Swedish Government Bonds;SE GVB 5Y;5.335
14/04/2000;Swedish Government Bonds;SE GVB 5Y;5.36
17/04/2000;Swedish Government Bonds;SE GVB 5Y;5.36
18/04/2000;Swedish Government Bonds;SE GVB 5Y;5.40
19/04/2000;Swedish Government Bonds;SE GVB 5Y;5.405
20/04/2000;Swedish Government Bonds;SE GVB 5Y;5.41
25/04/2000;Swedish Government Bonds;SE GVB 5Y;5.445
26/04/2000;Swedish Government Bonds;SE GVB 5Y;5.42
27/04/2000;Swedish Government Bonds;SE GVB 5Y;5.37
28/04/2000;Swedish Government Bonds;SE GVB 5Y;5.37
02/05/2000;Swedish Government Bonds;SE GVB 5Y;5.41
03/05/2000;Swedish Government Bonds;SE GVB 5Y;5.43
04/05/2000;Swedish Government Bonds;SE GVB 5Y;5.49
05/05/2000;Swedish Government Bonds;SE GVB 5Y;5.48
08/05/2000;Swedish Government Bonds;SE GVB 5Y;5.41
09/05/2000;Swedish Government Bonds;SE GVB 5Y;5.40
10/05/2000;Swedish Government Bonds;SE GVB 5Y;5.365
11/05/2000;Swedish Government Bonds;SE GVB 5Y;5.36
12/05/2000;Swedish Government Bonds;SE GVB 5Y;5.385
15/05/2000;Swedish Government Bonds;SE GVB 5Y;5.21
16/05/2000;Swedish Government Bonds;SE GVB 5Y;5.135
17/05/2000;Swedish Government Bonds;SE GVB 5Y;5.255
18/05/2000;Swedish Government Bonds;SE GVB 5Y;5.36
19/05/2000;Swedish Government Bonds;SE GVB 5Y;5.33
22/05/2000;Swedish Government Bonds;SE GVB 5Y;5.325
23/05/2000;Swedish Government Bonds;SE GVB 5Y;5.345
24/05/2000;Swedish Government Bonds;SE GVB 5Y;5.295
25/05/2000;Swedish Government Bonds;SE GVB 5Y;5.325
26/05/2000;Swedish Government Bonds;SE GVB 5Y;5.30
29/05/2000;Swedish Government Bonds;SE GVB 5Y;5.315
30/05/2000;Swedish Government Bonds;SE GVB 5Y;5.28
31/05/2000;Swedish Government Bonds;SE GVB 5Y;5.275
02/06/2000;Swedish Government Bonds;SE GVB 5Y;5.085
05/06/2000;Swedish Government Bonds;SE GVB 5Y;5.055
06/06/2000;Swedish Government Bonds;SE GVB 5Y;5.06
07/06/2000;Swedish Government Bonds;SE GVB 5Y;5.135
08/06/2000;Swedish Government Bonds;SE GVB 5Y;5.16
09/06/2000;Swedish Government Bonds;SE GVB 5Y;5.185
13/06/2000;Swedish Government Bonds;SE GVB 5Y;5.07
14/06/2000;Swedish Government Bonds;SE GVB 5Y;5.095
15/06/2000;Swedish Government Bonds;SE GVB 5Y;5.115
16/06/2000;Swedish Government Bonds;SE GVB 5Y;5.085
19/06/2000;Swedish Government Bonds;SE GVB 5Y;5.145
20/06/2000;Swedish Government Bonds;SE GVB 5Y;5.145
21/06/2000;Swedish Government Bonds;SE GVB 5Y;5.22
22/06/2000;Swedish Government Bonds;SE GVB 5Y;5.205
26/06/2000;Swedish Government Bonds;SE GVB 5Y;5.245
27/06/2000;Swedish Government Bonds;SE GVB 5Y;5.24
28/06/2000;Swedish Government Bonds;SE GVB 5Y;5.29
29/06/2000;Swedish Government Bonds;SE GVB 5Y;5.28
30/06/2000;Swedish Government Bonds;SE GVB 5Y;5.295
03/07/2000;Swedish Government Bonds;SE GVB 5Y;5.32
04/07/2000;Swedish Government Bonds;SE GVB 5Y;5.32
05/07/2000;Swedish Government Bonds;SE GVB 5Y;5.30
06/07/2000;Swedish Government Bonds;SE GVB 5Y;5.345
07/07/2000;Swedish Government Bonds;SE GVB 5Y;5.31
10/07/2000;Swedish Government Bonds;SE GVB 5Y;5.34
11/07/2000;Swedish Government Bonds;SE GVB 5Y;5.29
12/07/2000;Swedish Government Bonds;SE GVB 5Y;5.305
13/07/2000;Swedish Government Bonds;SE GVB 5Y;5.305
14/07/2000;Swedish Government Bonds;SE GVB 5Y;5.315
17/07/2000;Swedish Government Bonds;SE GVB 5Y;5.315
18/07/2000;Swedish Government Bonds;SE GVB 5Y;5.32
19/07/2000;Swedish Government Bonds;SE GVB 5Y;5.37
20/07/2000;Swedish Government Bonds;SE GVB 5Y;5.355
21/07/2000;Swedish Government Bonds;SE GVB 5Y;5.325
24/07/2000;Swedish Government Bonds;SE GVB 5Y;5.325
25/07/2000;Swedish Government Bonds;SE GVB 5Y;5.31
26/07/2000;Swedish Government Bonds;SE GVB 5Y;5.30
27/07/2000;Swedish Government Bonds;SE GVB 5Y;5.30
28/07/2000;Swedish Government Bonds;SE GVB 5Y;5.32
31/07/2000;Swedish Government Bonds;SE GVB 5Y;5.31
01/08/2000;Swedish Government Bonds;SE GVB 5Y;5.29
02/08/2000;Swedish Government Bonds;SE GVB 5Y;5.29
03/08/2000;Swedish Government Bonds;SE GVB 5Y;5.305
04/08/2000;Swedish Government Bonds;SE GVB 5Y;5.29
07/08/2000;Swedish Government Bonds;SE GVB 5Y;5.255
08/08/2000;Swedish Government Bonds;SE GVB 5Y;5.25
09/08/2000;Swedish Government Bonds;SE GVB 5Y;5.245
10/08/2000;Swedish Government Bonds;SE GVB 5Y;5.225
11/08/2000;Swedish Government Bonds;SE GVB 5Y;5.24
14/08/2000;Swedish Government Bonds;SE GVB 5Y;5.26
15/08/2000;Swedish Government Bonds;SE GVB 5Y;5.255
16/08/2000;Swedish Government Bonds;SE GVB 5Y;5.29
17/08/2000;Swedish Government Bonds;SE GVB 5Y;5.27
18/08/2000;Swedish Government Bonds;SE GVB 5Y;5.26
21/08/2000;Swedish Government Bonds;SE GVB 5Y;5.28
22/08/2000;Swedish Government Bonds;SE GVB 5Y;5.27
23/08/2000;Swedish Government Bonds;SE GVB 5Y;5.225
24/08/2000;Swedish Government Bonds;SE GVB 5Y;5.215
25/08/2000;Swedish Government Bonds;SE GVB 5Y;5.205
28/08/2000;Swedish Government Bonds;SE GVB 5Y;5.22
29/08/2000;Swedish Government Bonds;SE GVB 5Y;5.235
30/08/2000;Swedish Government Bonds;SE GVB 5Y;5.20
31/08/2000;Swedish Government Bonds;SE GVB 5Y;5.185
01/09/2000;Swedish Government Bonds;SE GVB 5Y;5.09
04/09/2000;Swedish Government Bonds;SE GVB 5Y;5.005
05/09/2000;Swedish Government Bonds;SE GVB 5Y;5.045
06/09/2000;Swedish Government Bonds;SE GVB 5Y;5.11
07/09/2000;Swedish Government Bonds;SE GVB 5Y;5.13
08/09/2000;Swedish Government Bonds;SE GVB 5Y;5.12
11/09/2000;Swedish Government Bonds;SE GVB 5Y;5.125
12/09/2000;Swedish Government Bonds;SE GVB 5Y;5.13
13/09/2000;Swedish Government Bonds;SE GVB 5Y;5.12
14/09/2000;Swedish Government Bonds;SE GVB 5Y;5.11
15/09/2000;Swedish Government Bonds;SE GVB 5Y;5.075
18/09/2000;Swedish Government Bonds;SE GVB 5Y;5.10
19/09/2000;Swedish Government Bonds;SE GVB 5Y;5.055
20/09/2000;Swedish Government Bonds;SE GVB 5Y;5.065
21/09/2000;Swedish Government Bonds;SE GVB 5Y;5.055
22/09/2000;Swedish Government Bonds;SE GVB 5Y;5.045
25/09/2000;Swedish Government Bonds;SE GVB 5Y;5.065
26/09/2000;Swedish Government Bonds;SE GVB 5Y;5.055
27/09/2000;Swedish Government Bonds;SE GVB 5Y;5.075
28/09/2000;Swedish Government Bonds;SE GVB 5Y;5.085
29/09/2000;Swedish Government Bonds;SE GVB 5Y;5.065
02/10/2000;Swedish Government Bonds;SE GVB 5Y;5.05
03/10/2000;Swedish Government Bonds;SE GVB 5Y;5.065
04/10/2000;Swedish Government Bonds;SE GVB 5Y;5.085
05/10/2000;Swedish Government Bonds;SE GVB 5Y;5.115
06/10/2000;Swedish Government Bonds;SE GVB 5Y;5.13
09/10/2000;Swedish Government Bonds;SE GVB 5Y;5.12
10/10/2000;Swedish Government Bonds;SE GVB 5Y;5.105
11/10/2000;Swedish Government Bonds;SE GVB 5Y;5.055
12/10/2000;Swedish Government Bonds;SE GVB 5Y;5.00
13/10/2000;Swedish Government Bonds;SE GVB 5Y;4.99
16/10/2000;Swedish Government Bonds;SE GVB 5Y;5.01
17/10/2000;Swedish Government Bonds;SE GVB 5Y;5.025
18/10/2000;Swedish Government Bonds;SE GVB 5Y;4.965
19/10/2000;Swedish Government Bonds;SE GVB 5Y;4.995
20/10/2000;Swedish Government Bonds;SE GVB 5Y;4.955
23/10/2000;Swedish Government Bonds;SE GVB 5Y;4.95
24/10/2000;Swedish Government Bonds;SE GVB 5Y;4.94
25/10/2000;Swedish Government Bonds;SE GVB 5Y;4.945
26/10/2000;Swedish Government Bonds;SE GVB 5Y;4.93
27/10/2000;Swedish Government Bonds;SE GVB 5Y;4.945
30/10/2000;Swedish Government Bonds;SE GVB 5Y;4.955
31/10/2000;Swedish Government Bonds;SE GVB 5Y;4.955
01/11/2000;Swedish Government Bonds;SE GVB 5Y;4.92
02/11/2000;Swedish Government Bonds;SE GVB 5Y;4.91
03/11/2000;Swedish Government Bonds;SE GVB 5Y;4.89
06/11/2000;Swedish Government Bonds;SE GVB 5Y;4.915
07/11/2000;Swedish Government Bonds;SE GVB 5Y;4.90
08/11/2000;Swedish Government Bonds;SE GVB 5Y;4.965
09/11/2000;Swedish Government Bonds;SE GVB 5Y;4.975
10/11/2000;Swedish Government Bonds;SE GVB 5Y;4.90
13/11/2000;Swedish Government Bonds;SE GVB 5Y;4.87
14/11/2000;Swedish Government Bonds;SE GVB 5Y;4.905
15/11/2000;Swedish Government Bonds;SE GVB 5Y;4.89
16/11/2000;Swedish Government Bonds;SE GVB 5Y;4.89
17/11/2000;Swedish Government Bonds;SE GVB 5Y;4.89
20/11/2000;Swedish Government Bonds;SE GVB 5Y;4.91
21/11/2000;Swedish Government Bonds;SE GVB 5Y;4.93
22/11/2000;Swedish Government Bonds;SE GVB 5Y;4.88
23/11/2000;Swedish Government Bonds;SE GVB 5Y;4.885
24/11/2000;Swedish Government Bonds;SE GVB 5Y;4.87
27/11/2000;Swedish Government Bonds;SE GVB 5Y;4.88
28/11/2000;Swedish Government Bonds;SE GVB 5Y;4.895
29/11/2000;Swedish Government Bonds;SE GVB 5Y;4.88
30/11/2000;Swedish Government Bonds;SE GVB 5Y;4.845
01/12/2000;Swedish Government Bonds;SE GVB 5Y;4.80
04/12/2000;Swedish Government Bonds;SE GVB 5Y;4.735
05/12/2000;Swedish Government Bonds;SE GVB 5Y;4.735
06/12/2000;Swedish Government Bonds;SE GVB 5Y;4.67
07/12/2000;Swedish Government Bonds;SE GVB 5Y;4.65
08/12/2000;Swedish Government Bonds;SE GVB 5Y;4.65
11/12/2000;Swedish Government Bonds;SE GVB 5Y;4.665
12/12/2000;Swedish Government Bonds;SE GVB 5Y;4.685
13/12/2000;Swedish Government Bonds;SE GVB 5Y;4.615
14/12/2000;Swedish Government Bonds;SE GVB 5Y;4.60
15/12/2000;Swedish Government Bonds;SE GVB 5Y;4.52
18/12/2000;Swedish Government Bonds;SE GVB 5Y;4.53
19/12/2000;Swedish Government Bonds;SE GVB 5Y;4.55
20/12/2000;Swedish Government Bonds;SE GVB 5Y;4.495
21/12/2000;Swedish Government Bonds;SE GVB 5Y;4.485
22/12/2000;Swedish Government Bonds;SE GVB 5Y;4.515
27/12/2000;Swedish Government Bonds;SE GVB 5Y;4.515
28/12/2000;Swedish Government Bonds;SE GVB 5Y;4.54
29/12/2000;Swedish Government Bonds;SE GVB 5Y;4.47
02/01/2001;Swedish Government Bonds;SE GVB 5Y;4.475
03/01/2001;Swedish Government Bonds;SE GVB 5Y;4.40
04/01/2001;Swedish Government Bonds;SE GVB 5Y;4.45
05/01/2001;Swedish Government Bonds;SE GVB 5Y;4.40
08/01/2001;Swedish Government Bonds;SE GVB 5Y;4.415
09/01/2001;Swedish Government Bonds;SE GVB 5Y;4.47
10/01/2001;Swedish Government Bonds;SE GVB 5Y;4.515
11/01/2001;Swedish Government Bonds;SE GVB 5Y;4.505
12/01/2001;Swedish Government Bonds;SE GVB 5Y;4.565
15/01/2001;Swedish Government Bonds;SE GVB 5Y;4.57
16/01/2001;Swedish Government Bonds;SE GVB 5Y;4.531
17/01/2001;Swedish Government Bonds;SE GVB 5Y;4.564
18/01/2001;Swedish Government Bonds;SE GVB 5Y;4.562
19/01/2001;Swedish Government Bonds;SE GVB 5Y;4.55
22/01/2001;Swedish Government Bonds;SE GVB 5Y;4.592
23/01/2001;Swedish Government Bonds;SE GVB 5Y;4.554
24/01/2001;Swedish Government Bonds;SE GVB 5Y;4.617
25/01/2001;Swedish Government Bonds;SE GVB 5Y;4.588
26/01/2001;Swedish Government Bonds;SE GVB 5Y;4.545
29/01/2001;Swedish Government Bonds;SE GVB 5Y;4.528
30/01/2001;Swedish Government Bonds;SE GVB 5Y;4.466
31/01/2001;Swedish Government Bonds;SE GVB 5Y;4.441
01/02/2001;Swedish Government Bonds;SE GVB 5Y;4.42
02/02/2001;Swedish Government Bonds;SE GVB 5Y;4.46
05/02/2001;Swedish Government Bonds;SE GVB 5Y;4.44
06/02/2001;Swedish Government Bonds;SE GVB 5Y;4.445
07/02/2001;Swedish Government Bonds;SE GVB 5Y;4.44
08/02/2001;Swedish Government Bonds;SE GVB 5Y;4.52
09/02/2001;Swedish Government Bonds;SE GVB 5Y;4.495
12/02/2001;Swedish Government Bonds;SE GVB 5Y;4.48
13/02/2001;Swedish Government Bonds;SE GVB 5Y;4.475
14/02/2001;Swedish Government Bonds;SE GVB 5Y;4.50
15/02/2001;Swedish Government Bonds;SE GVB 5Y;4.58
16/02/2001;Swedish Government Bonds;SE GVB 5Y;4.585
19/02/2001;Swedish Government Bonds;SE GVB 5Y;4.528
20/02/2001;Swedish Government Bonds;SE GVB 5Y;4.58
21/02/2001;Swedish Government Bonds;SE GVB 5Y;4.555
22/02/2001;Swedish Government Bonds;SE GVB 5Y;4.59
23/02/2001;Swedish Government Bonds;SE GVB 5Y;4.555
26/02/2001;Swedish Government Bonds;SE GVB 5Y;4.534
27/02/2001;Swedish Government Bonds;SE GVB 5Y;4.479
28/02/2001;Swedish Government Bonds;SE GVB 5Y;4.484
01/03/2001;Swedish Government Bonds;SE GVB 5Y;4.459
02/03/2001;Swedish Government Bonds;SE GVB 5Y;4.449
05/03/2001;Swedish Government Bonds;SE GVB 5Y;4.474
06/03/2001;Swedish Government Bonds;SE GVB 5Y;4.464
07/03/2001;Swedish Government Bonds;SE GVB 5Y;4.439
08/03/2001;Swedish Government Bonds;SE GVB 5Y;4.389
09/03/2001;Swedish Government Bonds;SE GVB 5Y;4.369
12/03/2001;Swedish Government Bonds;SE GVB 5Y;4.344
13/03/2001;Swedish Government Bonds;SE GVB 5Y;4.349
14/03/2001;Swedish Government Bonds;SE GVB 5Y;4.314
15/03/2001;Swedish Government Bonds;SE GVB 5Y;4.359
16/03/2001;Swedish Government Bonds;SE GVB 5Y;4.294
19/03/2001;Swedish Government Bonds;SE GVB 5Y;4.318
20/03/2001;Swedish Government Bonds;SE GVB 5Y;4.323
21/03/2001;Swedish Government Bonds;SE GVB 5Y;4.253
22/03/2001;Swedish Government Bonds;SE GVB 5Y;4.183
23/03/2001;Swedish Government Bonds;SE GVB 5Y;4.218
26/03/2001;Swedish Government Bonds;SE GVB 5Y;4.238
27/03/2001;Swedish Government Bonds;SE GVB 5Y;4.218
28/03/2001;Swedish Government Bonds;SE GVB 5Y;4.261
29/03/2001;Swedish Government Bonds;SE GVB 5Y;4.276
30/03/2001;Swedish Government Bonds;SE GVB 5Y;4.306
02/04/2001;Swedish Government Bonds;SE GVB 5Y;4.256
03/04/2001;Swedish Government Bonds;SE GVB 5Y;4.286
04/04/2001;Swedish Government Bonds;SE GVB 5Y;4.275
05/04/2001;Swedish Government Bonds;SE GVB 5Y;4.34
06/04/2001;Swedish Government Bonds;SE GVB 5Y;4.315
09/04/2001;Swedish Government Bonds;SE GVB 5Y;4.315
10/04/2001;Swedish Government Bonds;SE GVB 5Y;4.34
11/04/2001;Swedish Government Bonds;SE GVB 5Y;4.495
12/04/2001;Swedish Government Bonds;SE GVB 5Y;4.52
17/04/2001;Swedish Government Bonds;SE GVB 5Y;4.525
18/04/2001;Swedish Government Bonds;SE GVB 5Y;4.67
19/04/2001;Swedish Government Bonds;SE GVB 5Y;4.665
20/04/2001;Swedish Government Bonds;SE GVB 5Y;4.685
23/04/2001;Swedish Government Bonds;SE GVB 5Y;4.665
24/04/2001;Swedish Government Bonds;SE GVB 5Y;4.695
25/04/2001;Swedish Government Bonds;SE GVB 5Y;4.665
26/04/2001;Swedish Government Bonds;SE GVB 5Y;4.60
27/04/2001;Swedish Government Bonds;SE GVB 5Y;4.68
30/04/2001;Swedish Government Bonds;SE GVB 5Y;4.77
02/05/2001;Swedish Government Bonds;SE GVB 5Y;4.78
03/05/2001;Swedish Government Bonds;SE GVB 5Y;4.685
04/05/2001;Swedish Government Bonds;SE GVB 5Y;4.64
07/05/2001;Swedish Government Bonds;SE GVB 5Y;4.66
08/05/2001;Swedish Government Bonds;SE GVB 5Y;4.67
09/05/2001;Swedish Government Bonds;SE GVB 5Y;4.63
10/05/2001;Swedish Government Bonds;SE GVB 5Y;4.57
11/05/2001;Swedish Government Bonds;SE GVB 5Y;4.635
14/05/2001;Swedish Government Bonds;SE GVB 5Y;4.73
15/05/2001;Swedish Government Bonds;SE GVB 5Y;4.87
16/05/2001;Swedish Government Bonds;SE GVB 5Y;4.88
17/05/2001;Swedish Government Bonds;SE GVB 5Y;4.965
18/05/2001;Swedish Government Bonds;SE GVB 5Y;4.90
21/05/2001;Swedish Government Bonds;SE GVB 5Y;4.905
22/05/2001;Swedish Government Bonds;SE GVB 5Y;4.975
23/05/2001;Swedish Government Bonds;SE GVB 5Y;4.99
25/05/2001;Swedish Government Bonds;SE GVB 5Y;5.00
28/05/2001;Swedish Government Bonds;SE GVB 5Y;4.95
29/05/2001;Swedish Government Bonds;SE GVB 5Y;4.925
30/05/2001;Swedish Government Bonds;SE GVB 5Y;4.885
31/05/2001;Swedish Government Bonds;SE GVB 5Y;4.935
01/06/2001;Swedish Government Bonds;SE GVB 5Y;4.85
05/06/2001;Swedish Government Bonds;SE GVB 5Y;4.775
06/06/2001;Swedish Government Bonds;SE GVB 5Y;4.83
07/06/2001;Swedish Government Bonds;SE GVB 5Y;4.86
08/06/2001;Swedish Government Bonds;SE GVB 5Y;5.015
11/06/2001;Swedish Government Bonds;SE GVB 5Y;5.045
12/06/2001;Swedish Government Bonds;SE GVB 5Y;5.085
13/06/2001;Swedish Government Bonds;SE GVB 5Y;5.07
14/06/2001;Swedish Government Bonds;SE GVB 5Y;5.115
15/06/2001;Swedish Government Bonds;SE GVB 5Y;5.13
18/06/2001;Swedish Government Bonds;SE GVB 5Y;5.14
19/06/2001;Swedish Government Bonds;SE GVB 5Y;5.165
20/06/2001;Swedish Government Bonds;SE GVB 5Y;5.14
21/06/2001;Swedish Government Bonds;SE GVB 5Y;5.075
25/06/2001;Swedish Government Bonds;SE GVB 5Y;5.00
26/06/2001;Swedish Government Bonds;SE GVB 5Y;5.035
