Date;Group;Series;Value
25/09/2009;Swedish Government Bonds;SE GVB 5Y;2.698
28/09/2009;Swedish Government Bonds;SE GVB 5Y;2.679
29/09/2009;Swedish Government Bonds;SE GVB 5Y;2.668
30/09/2009;Swedish Government Bonds;SE GVB 5Y;2.645
01/10/2009;Swedish Government Bonds;SE GVB 5Y;2.635
02/10/2009;Swedish Government Bonds;SE GVB 5Y;2.562
05/10/2009;Swedish Government Bonds;SE GVB 5Y;2.523
06/10/2009;Swedish Government Bonds;SE GVB 5Y;2.548
07/10/2009;Swedish Government Bonds;SE GVB 5Y;2.532
08/10/2009;Swedish Government Bonds;SE GVB 5Y;2.493
09/10/2009;Swedish Government Bonds;SE GVB 5Y;2.586
12/10/2009;Swedish Government Bonds;SE GVB 5Y;2.573
13/10/2009;Swedish Government Bonds;SE GVB 5Y;2.558
14/10/2009;Swedish Government Bonds;SE GVB 5Y;2.587
15/10/2009;Swedish Government Bonds;SE GVB 5Y;2.608
16/10/2009;Swedish Government Bonds;SE GVB 5Y;2.609
19/10/2009;Swedish Government Bonds;SE GVB 5Y;2.602
20/10/2009;Swedish Government Bonds;SE GVB 5Y;2.559
21/10/2009;Swedish Government Bonds;SE GVB 5Y;2.612
22/10/2009;Swedish Government Bonds;SE GVB 5Y;2.595
23/10/2009;Swedish Government Bonds;SE GVB 5Y;2.645
26/10/2009;Swedish Government Bonds;SE GVB 5Y;2.649
27/10/2009;Swedish Government Bonds;SE GVB 5Y;2.564
28/10/2009;Swedish Government Bonds;SE GVB 5Y;2.551
29/10/2009;Swedish Government Bonds;SE GVB 5Y;2.592
30/10/2009;Swedish Government Bonds;SE GVB 5Y;2.57
02/11/2009;Swedish Government Bonds;SE GVB 5Y;2.539
03/11/2009;Swedish Government Bonds;SE GVB 5Y;2.506
04/11/2009;Swedish Government Bonds;SE GVB 5Y;2.551
05/11/2009;Swedish Government Bonds;SE GVB 5Y;2.577
06/11/2009;Swedish Government Bonds;SE GVB 5Y;2.582
09/11/2009;Swedish Government Bonds;SE GVB 5Y;2.538
10/11/2009;Swedish Government Bonds;SE GVB 5Y;2.545
11/11/2009;Swedish Government Bonds;SE GVB 5Y;2.571
12/11/2009;Swedish Government Bonds;SE GVB 5Y;2.593
13/11/2009;Swedish Government Bonds;SE GVB 5Y;2.595
16/11/2009;Swedish Government Bonds;SE GVB 5Y;2.551
17/11/2009;Swedish Government Bonds;SE GVB 5Y;2.514
18/11/2009;Swedish Government Bonds;SE GVB 5Y;2.505
19/11/2009;Swedish Government Bonds;SE GVB 5Y;2.471
20/11/2009;Swedish Government Bonds;SE GVB 5Y;2.49
23/11/2009;Swedish Government Bonds;SE GVB 5Y;2.51
24/11/2009;Swedish Government Bonds;SE GVB 5Y;2.485
25/11/2009;Swedish Government Bonds;SE GVB 5Y;2.505
26/11/2009;Swedish Government Bonds;SE GVB 5Y;2.418
27/11/2009;Swedish Government Bonds;SE GVB 5Y;2.405
30/11/2009;Swedish Government Bonds;SE GVB 5Y;2.405
01/12/2009;Swedish Government Bonds;SE GVB 5Y;2.405
02/12/2009;Swedish Government Bonds;SE GVB 5Y;2.412
03/12/2009;Swedish Government Bonds;SE GVB 5Y;2.469
04/12/2009;Swedish Government Bonds;SE GVB 5Y;2.524
07/12/2009;Swedish Government Bonds;SE GVB 5Y;2.465
08/12/2009;Swedish Government Bonds;SE GVB 5Y;2.405
09/12/2009;Swedish Government Bonds;SE GVB 5Y;2.393
10/12/2009;Swedish Government Bonds;SE GVB 5Y;2.421
11/12/2009;Swedish Government Bonds;SE GVB 5Y;2.815
14/12/2009;Swedish Government Bonds;SE GVB 5Y;2.798
15/12/2009;Swedish Government Bonds;SE GVB 5Y;2.793
16/12/2009;Swedish Government Bonds;SE GVB 5Y;2.771
17/12/2009;Swedish Government Bonds;SE GVB 5Y;2.681
18/12/2009;Swedish Government Bonds;SE GVB 5Y;2.645
21/12/2009;Swedish Government Bonds;SE GVB 5Y;2.682
22/12/2009;Swedish Government Bonds;SE GVB 5Y;2.716
23/12/2009;Swedish Government Bonds;SE GVB 5Y;2.69
28/12/2009;Swedish Government Bonds;SE GVB 5Y;2.744
29/12/2009;Swedish Government Bonds;SE GVB 5Y;2.771
30/12/2009;Swedish Government Bonds;SE GVB 5Y;2.765
04/01/2010;Swedish Government Bonds;SE GVB 5Y;2.803
05/01/2010;Swedish Government Bonds;SE GVB 5Y;2.828
07/01/2010;Swedish Government Bonds;SE GVB 5Y;2.764
08/01/2010;Swedish Government Bonds;SE GVB 5Y;2.747
11/01/2010;Swedish Government Bonds;SE GVB 5Y;2.722
12/01/2010;Swedish Government Bonds;SE GVB 5Y;2.697
13/01/2010;Swedish Government Bonds;SE GVB 5Y;2.696
14/01/2010;Swedish Government Bonds;SE GVB 5Y;2.71
15/01/2010;Swedish Government Bonds;SE GVB 5Y;2.666
18/01/2010;Swedish Government Bonds;SE GVB 5Y;2.644
19/01/2010;Swedish Government Bonds;SE GVB 5Y;2.684
20/01/2010;Swedish Government Bonds;SE GVB 5Y;2.635
21/01/2010;Swedish Government Bonds;SE GVB 5Y;2.636
22/01/2010;Swedish Government Bonds;SE GVB 5Y;2.574
25/01/2010;Swedish Government Bonds;SE GVB 5Y;2.593
26/01/2010;Swedish Government Bonds;SE GVB 5Y;2.581
27/01/2010;Swedish Government Bonds;SE GVB 5Y;2.575
28/01/2010;Swedish Government Bonds;SE GVB 5Y;2.596
29/01/2010;Swedish Government Bonds;SE GVB 5Y;2.616
01/02/2010;Swedish Government Bonds;SE GVB 5Y;2.632
02/02/2010;Swedish Government Bonds;SE GVB 5Y;2.624
03/02/2010;Swedish Government Bonds;SE GVB 5Y;2.639
04/02/2010;Swedish Government Bonds;SE GVB 5Y;2.575
05/02/2010;Swedish Government Bonds;SE GVB 5Y;2.503
08/02/2010;Swedish Government Bonds;SE GVB 5Y;2.536
09/02/2010;Swedish Government Bonds;SE GVB 5Y;2.552
10/02/2010;Swedish Government Bonds;SE GVB 5Y;2.562
11/02/2010;Swedish Government Bonds;SE GVB 5Y;2.706
12/02/2010;Swedish Government Bonds;SE GVB 5Y;2.704
15/02/2010;Swedish Government Bonds;SE GVB 5Y;2.687
16/02/2010;Swedish Government Bonds;SE GVB 5Y;2.67
17/02/2010;Swedish Government Bonds;SE GVB 5Y;2.664
18/02/2010;Swedish Government Bonds;SE GVB 5Y;2.679
19/02/2010;Swedish Government Bonds;SE GVB 5Y;2.691
22/02/2010;Swedish Government Bonds;SE GVB 5Y;2.68
23/02/2010;Swedish Government Bonds;SE GVB 5Y;2.571
24/02/2010;Swedish Government Bonds;SE GVB 5Y;2.553
25/02/2010;Swedish Government Bonds;SE GVB 5Y;2.554
26/02/2010;Swedish Government Bonds;SE GVB 5Y;2.521
01/03/2010;Swedish Government Bonds;SE GVB 5Y;2.458
02/03/2010;Swedish Government Bonds;SE GVB 5Y;2.457
03/03/2010;Swedish Government Bonds;SE GVB 5Y;2.477
04/03/2010;Swedish Government Bonds;SE GVB 5Y;2.479
05/03/2010;Swedish Government Bonds;SE GVB 5Y;2.518
08/03/2010;Swedish Government Bonds;SE GVB 5Y;2.534
09/03/2010;Swedish Government Bonds;SE GVB 5Y;2.493
10/03/2010;Swedish Government Bonds;SE GVB 5Y;2.541
11/03/2010;Swedish Government Bonds;SE GVB 5Y;2.57
12/03/2010;Swedish Government Bonds;SE GVB 5Y;2.59
15/03/2010;Swedish Government Bonds;SE GVB 5Y;2.565
16/03/2010;Swedish Government Bonds;SE GVB 5Y;2.532
17/03/2010;Swedish Government Bonds;SE GVB 5Y;2.492
18/03/2010;Swedish Government Bonds;SE GVB 5Y;2.531
19/03/2010;Swedish Government Bonds;SE GVB 5Y;2.514
22/03/2010;Swedish Government Bonds;SE GVB 5Y;2.489
23/03/2010;Swedish Government Bonds;SE GVB 5Y;2.46
24/03/2010;Swedish Government Bonds;SE GVB 5Y;2.48
25/03/2010;Swedish Government Bonds;SE GVB 5Y;2.505
26/03/2010;Swedish Government Bonds;SE GVB 5Y;2.521
29/03/2010;Swedish Government Bonds;SE GVB 5Y;2.495
30/03/2010;Swedish Government Bonds;SE GVB 5Y;2.493
31/03/2010;Swedish Government Bonds;SE GVB 5Y;2.48
01/04/2010;Swedish Government Bonds;SE GVB 5Y;2.50
06/04/2010;Swedish Government Bonds;SE GVB 5Y;2.537
07/04/2010;Swedish Government Bonds;SE GVB 5Y;2.513
08/04/2010;Swedish Government Bonds;SE GVB 5Y;2.475
09/04/2010;Swedish Government Bonds;SE GVB 5Y;2.52
12/04/2010;Swedish Government Bonds;SE GVB 5Y;2.527
13/04/2010;Swedish Government Bonds;SE GVB 5Y;2.486
14/04/2010;Swedish Government Bonds;SE GVB 5Y;2.491
15/04/2010;Swedish Government Bonds;SE GVB 5Y;2.49
16/04/2010;Swedish Government Bonds;SE GVB 5Y;2.469
19/04/2010;Swedish Government Bonds;SE GVB 5Y;2.464
20/04/2010;Swedish Government Bonds;SE GVB 5Y;2.452
21/04/2010;Swedish Government Bonds;SE GVB 5Y;2.427
22/04/2010;Swedish Government Bonds;SE GVB 5Y;2.378
23/04/2010;Swedish Government Bonds;SE GVB 5Y;2.40
26/04/2010;Swedish Government Bonds;SE GVB 5Y;2.361
27/04/2010;Swedish Government Bonds;SE GVB 5Y;2.294
28/04/2010;Swedish Government Bonds;SE GVB 5Y;2.251
29/04/2010;Swedish Government Bonds;SE GVB 5Y;2.28
30/04/2010;Swedish Government Bonds;SE GVB 5Y;2.278
03/05/2010;Swedish Government Bonds;SE GVB 5Y;2.387
04/05/2010;Swedish Government Bonds;SE GVB 5Y;2.325
05/05/2010;Swedish Government Bonds;SE GVB 5Y;2.232
06/05/2010;Swedish Government Bonds;SE GVB 5Y;2.166
07/05/2010;Swedish Government Bonds;SE GVB 5Y;2.042
10/05/2010;Swedish Government Bonds;SE GVB 5Y;2.227
11/05/2010;Swedish Government Bonds;SE GVB 5Y;2.166
12/05/2010;Swedish Government Bonds;SE GVB 5Y;2.152
14/05/2010;Swedish Government Bonds;SE GVB 5Y;2.035
17/05/2010;Swedish Government Bonds;SE GVB 5Y;2.044
18/05/2010;Swedish Government Bonds;SE GVB 5Y;2.002
19/05/2010;Swedish Government Bonds;SE GVB 5Y;1.937
20/05/2010;Swedish Government Bonds;SE GVB 5Y;1.861
21/05/2010;Swedish Government Bonds;SE GVB 5Y;1.945
24/05/2010;Swedish Government Bonds;SE GVB 5Y;1.974
25/05/2010;Swedish Government Bonds;SE GVB 5Y;1.888
26/05/2010;Swedish Government Bonds;SE GVB 5Y;1.95
27/05/2010;Swedish Government Bonds;SE GVB 5Y;1.985
28/05/2010;Swedish Government Bonds;SE GVB 5Y;2.067
31/05/2010;Swedish Government Bonds;SE GVB 5Y;2.044
01/06/2010;Swedish Government Bonds;SE GVB 5Y;2.074
02/06/2010;Swedish Government Bonds;SE GVB 5Y;2.085
03/06/2010;Swedish Government Bonds;SE GVB 5Y;2.107
04/06/2010;Swedish Government Bonds;SE GVB 5Y;2.042
07/06/2010;Swedish Government Bonds;SE GVB 5Y;1.955
08/06/2010;Swedish Government Bonds;SE GVB 5Y;1.904
09/06/2010;Swedish Government Bonds;SE GVB 5Y;1.92
10/06/2010;Swedish Government Bonds;SE GVB 5Y;1.974
11/06/2010;Swedish Government Bonds;SE GVB 5Y;1.964
14/06/2010;Swedish Government Bonds;SE GVB 5Y;1.957
15/06/2010;Swedish Government Bonds;SE GVB 5Y;1.97
16/06/2010;Swedish Government Bonds;SE GVB 5Y;1.974
17/06/2010;Swedish Government Bonds;SE GVB 5Y;1.991
18/06/2010;Swedish Government Bonds;SE GVB 5Y;2.116
21/06/2010;Swedish Government Bonds;SE GVB 5Y;2.17
22/06/2010;Swedish Government Bonds;SE GVB 5Y;2.146
23/06/2010;Swedish Government Bonds;SE GVB 5Y;2.121
24/06/2010;Swedish Government Bonds;SE GVB 5Y;2.069
28/06/2010;Swedish Government Bonds;SE GVB 5Y;2.074
29/06/2010;Swedish Government Bonds;SE GVB 5Y;2.085
30/06/2010;Swedish Government Bonds;SE GVB 5Y;2.12
01/07/2010;Swedish Government Bonds;SE GVB 5Y;2.064
02/07/2010;Swedish Government Bonds;SE GVB 5Y;2.082
05/07/2010;Swedish Government Bonds;SE GVB 5Y;2.053
06/07/2010;Swedish Government Bonds;SE GVB 5Y;2.091
07/07/2010;Swedish Government Bonds;SE GVB 5Y;2.075
08/07/2010;Swedish Government Bonds;SE GVB 5Y;2.11
09/07/2010;Swedish Government Bonds;SE GVB 5Y;2.135
12/07/2010;Swedish Government Bonds;SE GVB 5Y;2.114
13/07/2010;Swedish Government Bonds;SE GVB 5Y;2.131
14/07/2010;Swedish Government Bonds;SE GVB 5Y;2.144
15/07/2010;Swedish Government Bonds;SE GVB 5Y;2.15
16/07/2010;Swedish Government Bonds;SE GVB 5Y;2.15
19/07/2010;Swedish Government Bonds;SE GVB 5Y;2.158
20/07/2010;Swedish Government Bonds;SE GVB 5Y;2.132
21/07/2010;Swedish Government Bonds;SE GVB 5Y;2.118
22/07/2010;Swedish Government Bonds;SE GVB 5Y;2.11
23/07/2010;Swedish Government Bonds;SE GVB 5Y;2.139
26/07/2010;Swedish Government Bonds;SE GVB 5Y;2.185
27/07/2010;Swedish Government Bonds;SE GVB 5Y;2.24
28/07/2010;Swedish Government Bonds;SE GVB 5Y;2.239
29/07/2010;Swedish Government Bonds;SE GVB 5Y;2.236
30/07/2010;Swedish Government Bonds;SE GVB 5Y;2.211
02/08/2010;Swedish Government Bonds;SE GVB 5Y;2.235
03/08/2010;Swedish Government Bonds;SE GVB 5Y;2.167
04/08/2010;Swedish Government Bonds;SE GVB 5Y;2.149
05/08/2010;Swedish Government Bonds;SE GVB 5Y;2.115
06/08/2010;Swedish Government Bonds;SE GVB 5Y;2.095
09/08/2010;Swedish Government Bonds;SE GVB 5Y;2.08
10/08/2010;Swedish Government Bonds;SE GVB 5Y;2.069
11/08/2010;Swedish Government Bonds;SE GVB 5Y;1.945
12/08/2010;Swedish Government Bonds;SE GVB 5Y;1.908
13/08/2010;Swedish Government Bonds;SE GVB 5Y;1.902
16/08/2010;Swedish Government Bonds;SE GVB 5Y;1.863
17/08/2010;Swedish Government Bonds;SE GVB 5Y;1.874
18/08/2010;Swedish Government Bonds;SE GVB 5Y;1.844
19/08/2010;Swedish Government Bonds;SE GVB 5Y;1.864
20/08/2010;Swedish Government Bonds;SE GVB 5Y;1.857
23/08/2010;Swedish Government Bonds;SE GVB 5Y;1.865
24/08/2010;Swedish Government Bonds;SE GVB 5Y;1.795
25/08/2010;Swedish Government Bonds;SE GVB 5Y;1.765
26/08/2010;Swedish Government Bonds;SE GVB 5Y;1.76
27/08/2010;Swedish Government Bonds;SE GVB 5Y;1.783
30/08/2010;Swedish Government Bonds;SE GVB 5Y;1.769
31/08/2010;Swedish Government Bonds;SE GVB 5Y;1.79
01/09/2010;Swedish Government Bonds;SE GVB 5Y;1.88
02/09/2010;Swedish Government Bonds;SE GVB 5Y;1.922
03/09/2010;Swedish Government Bonds;SE GVB 5Y;1.988
06/09/2010;Swedish Government Bonds;SE GVB 5Y;1.978
07/09/2010;Swedish Government Bonds;SE GVB 5Y;1.92
08/09/2010;Swedish Government Bonds;SE GVB 5Y;1.979
09/09/2010;Swedish Government Bonds;SE GVB 5Y;2.02
10/09/2010;Swedish Government Bonds;SE GVB 5Y;2.091
13/09/2010;Swedish Government Bonds;SE GVB 5Y;2.128
14/09/2010;Swedish Government Bonds;SE GVB 5Y;2.09
15/09/2010;Swedish Government Bonds;SE GVB 5Y;2.139
16/09/2010;Swedish Government Bonds;SE GVB 5Y;2.155
17/09/2010;Swedish Government Bonds;SE GVB 5Y;2.114
20/09/2010;Swedish Government Bonds;SE GVB 5Y;2.147
21/09/2010;Swedish Government Bonds;SE GVB 5Y;2.131
22/09/2010;Swedish Government Bonds;SE GVB 5Y;2.071
23/09/2010;Swedish Government Bonds;SE GVB 5Y;1.998
24/09/2010;Swedish Government Bonds;SE GVB 5Y;2.025
27/09/2010;Swedish Government Bonds;SE GVB 5Y;1.96
28/09/2010;Swedish Government Bonds;SE GVB 5Y;1.954
29/09/2010;Swedish Government Bonds;SE GVB 5Y;2.015
30/09/2010;Swedish Government Bonds;SE GVB 5Y;2.062
01/10/2010;Swedish Government Bonds;SE GVB 5Y;2.11
04/10/2010;Swedish Government Bonds;SE GVB 5Y;2.045
05/10/2010;Swedish Government Bonds;SE GVB 5Y;2.036
06/10/2010;Swedish Government Bonds;SE GVB 5Y;1.988
07/10/2010;Swedish Government Bonds;SE GVB 5Y;2.03
08/10/2010;Swedish Government Bonds;SE GVB 5Y;2.035
11/10/2010;Swedish Government Bonds;SE GVB 5Y;2.03
12/10/2010;Swedish Government Bonds;SE GVB 5Y;2.007
13/10/2010;Swedish Government Bonds;SE GVB 5Y;2.021
14/10/2010;Swedish Government Bonds;SE GVB 5Y;2.077
15/10/2010;Swedish Government Bonds;SE GVB 5Y;2.15
18/10/2010;Swedish Government Bonds;SE GVB 5Y;2.16
19/10/2010;Swedish Government Bonds;SE GVB 5Y;2.184
20/10/2010;Swedish Government Bonds;SE GVB 5Y;2.225
21/10/2010;Swedish Government Bonds;SE GVB 5Y;2.258
22/10/2010;Swedish Government Bonds;SE GVB 5Y;2.32
25/10/2010;Swedish Government Bonds;SE GVB 5Y;2.33
26/10/2010;Swedish Government Bonds;SE GVB 5Y;2.296
27/10/2010;Swedish Government Bonds;SE GVB 5Y;2.359
28/10/2010;Swedish Government Bonds;SE GVB 5Y;2.329
29/10/2010;Swedish Government Bonds;SE GVB 5Y;2.29
01/11/2010;Swedish Government Bonds;SE GVB 5Y;2.259
02/11/2010;Swedish Government Bonds;SE GVB 5Y;2.25
03/11/2010;Swedish Government Bonds;SE GVB 5Y;2.221
04/11/2010;Swedish Government Bonds;SE GVB 5Y;2.175
05/11/2010;Swedish Government Bonds;SE GVB 5Y;2.135
08/11/2010;Swedish Government Bonds;SE GVB 5Y;2.165
09/11/2010;Swedish Government Bonds;SE GVB 5Y;2.16
10/11/2010;Swedish Government Bonds;SE GVB 5Y;2.182
11/11/2010;Swedish Government Bonds;SE GVB 5Y;2.145
12/11/2010;Swedish Government Bonds;SE GVB 5Y;2.227
15/11/2010;Swedish Government Bonds;SE GVB 5Y;2.28
16/11/2010;Swedish Government Bonds;SE GVB 5Y;2.28
17/11/2010;Swedish Government Bonds;SE GVB 5Y;2.285
18/11/2010;Swedish Government Bonds;SE GVB 5Y;2.361
19/11/2010;Swedish Government Bonds;SE GVB 5Y;2.36
22/11/2010;Swedish Government Bonds;SE GVB 5Y;2.307
23/11/2010;Swedish Government Bonds;SE GVB 5Y;2.22
24/11/2010;Swedish Government Bonds;SE GVB 5Y;2.275
25/11/2010;Swedish Government Bonds;SE GVB 5Y;2.324
26/11/2010;Swedish Government Bonds;SE GVB 5Y;2.364
29/11/2010;Swedish Government Bonds;SE GVB 5Y;2.406
30/11/2010;Swedish Government Bonds;SE GVB 5Y;2.375
01/12/2010;Swedish Government Bonds;SE GVB 5Y;2.448
02/12/2010;Swedish Government Bonds;SE GVB 5Y;2.509
03/12/2010;Swedish Government Bonds;SE GVB 5Y;2.52
06/12/2010;Swedish Government Bonds;SE GVB 5Y;2.455
07/12/2010;Swedish Government Bonds;SE GVB 5Y;2.504
08/12/2010;Swedish Government Bonds;SE GVB 5Y;2.582
09/12/2010;Swedish Government Bonds;SE GVB 5Y;2.59
10/12/2010;Swedish Government Bonds;SE GVB 5Y;2.583
13/12/2010;Swedish Government Bonds;SE GVB 5Y;2.625
14/12/2010;Swedish Government Bonds;SE GVB 5Y;2.665
15/12/2010;Swedish Government Bonds;SE GVB 5Y;2.69
16/12/2010;Swedish Government Bonds;SE GVB 5Y;2.945
17/12/2010;Swedish Government Bonds;SE GVB 5Y;2.932
20/12/2010;Swedish Government Bonds;SE GVB 5Y;2.868
21/12/2010;Swedish Government Bonds;SE GVB 5Y;2.857
22/12/2010;Swedish Government Bonds;SE GVB 5Y;2.86
23/12/2010;Swedish Government Bonds;SE GVB 5Y;2.83
27/12/2010;Swedish Government Bonds;SE GVB 5Y;2.894
28/12/2010;Swedish Government Bonds;SE GVB 5Y;2.86
29/12/2010;Swedish Government Bonds;SE GVB 5Y;2.905
30/12/2010;Swedish Government Bonds;SE GVB 5Y;2.89
03/01/2011;Swedish Government Bonds;SE GVB 5Y;2.89
04/01/2011;Swedish Government Bonds;SE GVB 5Y;2.87
05/01/2011;Swedish Government Bonds;SE GVB 5Y;2.875
07/01/2011;Swedish Government Bonds;SE GVB 5Y;2.875
10/01/2011;Swedish Government Bonds;SE GVB 5Y;2.854
11/01/2011;Swedish Government Bonds;SE GVB 5Y;2.844
12/01/2011;Swedish Government Bonds;SE GVB 5Y;2.923
13/01/2011;Swedish Government Bonds;SE GVB 5Y;2.94
14/01/2011;Swedish Government Bonds;SE GVB 5Y;2.931
17/01/2011;Swedish Government Bonds;SE GVB 5Y;2.946
18/01/2011;Swedish Government Bonds;SE GVB 5Y;2.985
19/01/2011;Swedish Government Bonds;SE GVB 5Y;2.992
20/01/2011;Swedish Government Bonds;SE GVB 5Y;3.03
21/01/2011;Swedish Government Bonds;SE GVB 5Y;3.073
24/01/2011;Swedish Government Bonds;SE GVB 5Y;3.075
25/01/2011;Swedish Government Bonds;SE GVB 5Y;3.083
26/01/2011;Swedish Government Bonds;SE GVB 5Y;3.143
27/01/2011;Swedish Government Bonds;SE GVB 5Y;3.181
28/01/2011;Swedish Government Bonds;SE GVB 5Y;3.169
31/01/2011;Swedish Government Bonds;SE GVB 5Y;3.099
01/02/2011;Swedish Government Bonds;SE GVB 5Y;3.172
02/02/2011;Swedish Government Bonds;SE GVB 5Y;3.175
03/02/2011;Swedish Government Bonds;SE GVB 5Y;3.169
04/02/2011;Swedish Government Bonds;SE GVB 5Y;3.206
07/02/2011;Swedish Government Bonds;SE GVB 5Y;3.207
08/02/2011;Swedish Government Bonds;SE GVB 5Y;3.228
09/02/2011;Swedish Government Bonds;SE GVB 5Y;3.251
10/02/2011;Swedish Government Bonds;SE GVB 5Y;3.235
11/02/2011;Swedish Government Bonds;SE GVB 5Y;3.20
14/02/2011;Swedish Government Bonds;SE GVB 5Y;3.259
15/02/2011;Swedish Government Bonds;SE GVB 5Y;3.284
16/02/2011;Swedish Government Bonds;SE GVB 5Y;3.233
17/02/2011;Swedish Government Bonds;SE GVB 5Y;3.14
18/02/2011;Swedish Government Bonds;SE GVB 5Y;3.175
21/02/2011;Swedish Government Bonds;SE GVB 5Y;3.13
22/02/2011;Swedish Government Bonds;SE GVB 5Y;3.12
23/02/2011;Swedish Government Bonds;SE GVB 5Y;3.09
24/02/2011;Swedish Government Bonds;SE GVB 5Y;3.07
25/02/2011;Swedish Government Bonds;SE GVB 5Y;3.115
28/02/2011;Swedish Government Bonds;SE GVB 5Y;3.13
01/03/2011;Swedish Government Bonds;SE GVB 5Y;3.185
02/03/2011;Swedish Government Bonds;SE GVB 5Y;3.19
03/03/2011;Swedish Government Bonds;SE GVB 5Y;3.295
04/03/2011;Swedish Government Bonds;SE GVB 5Y;3.27
07/03/2011;Swedish Government Bonds;SE GVB 5Y;3.295
08/03/2011;Swedish Government Bonds;SE GVB 5Y;3.26
09/03/2011;Swedish Government Bonds;SE GVB 5Y;3.276
10/03/2011;Swedish Government Bonds;SE GVB 5Y;3.248
11/03/2011;Swedish Government Bonds;SE GVB 5Y;3.191
14/03/2011;Swedish Government Bonds;SE GVB 5Y;3.16
15/03/2011;Swedish Government Bonds;SE GVB 5Y;3.04
16/03/2011;Swedish Government Bonds;SE GVB 5Y;3.00
17/03/2011;Swedish Government Bonds;SE GVB 5Y;3.065
18/03/2011;Swedish Government Bonds;SE GVB 5Y;3.10
21/03/2011;Swedish Government Bonds;SE GVB 5Y;3.168
22/03/2011;Swedish Government Bonds;SE GVB 5Y;3.173
23/03/2011;Swedish Government Bonds;SE GVB 5Y;3.165
24/03/2011;Swedish Government Bonds;SE GVB 5Y;3.135
25/03/2011;Swedish Government Bonds;SE GVB 5Y;3.155
28/03/2011;Swedish Government Bonds;SE GVB 5Y;3.17
29/03/2011;Swedish Government Bonds;SE GVB 5Y;3.165
30/03/2011;Swedish Government Bonds;SE GVB 5Y;3.16
31/03/2011;Swedish Government Bonds;SE GVB 5Y;3.126
01/04/2011;Swedish Government Bonds;SE GVB 5Y;3.175
04/04/2011;Swedish Government Bonds;SE GVB 5Y;3.145
05/04/2011;Swedish Government Bonds;SE GVB 5Y;3.108
06/04/2011;Swedish Government Bonds;SE GVB 5Y;3.145
07/04/2011;Swedish Government Bonds;SE GVB 5Y;3.181
08/04/2011;Swedish Government Bonds;SE GVB 5Y;3.256
11/04/2011;Swedish Government Bonds;SE GVB 5Y;3.269
12/04/2011;Swedish Government Bonds;SE GVB 5Y;3.19
13/04/2011;Swedish Government Bonds;SE GVB 5Y;3.212
14/04/2011;Swedish Government Bonds;SE GVB 5Y;3.178
15/04/2011;Swedish Government Bonds;SE GVB 5Y;3.185
18/04/2011;Swedish Government Bonds;SE GVB 5Y;3.125
19/04/2011;Swedish Government Bonds;SE GVB 5Y;3.135
20/04/2011;Swedish Government Bonds;SE GVB 5Y;3.144
21/04/2011;Swedish Government Bonds;SE GVB 5Y;3.15
26/04/2011;Swedish Government Bonds;SE GVB 5Y;3.10
27/04/2011;Swedish Government Bonds;SE GVB 5Y;3.129
28/04/2011;Swedish Government Bonds;SE GVB 5Y;3.077
29/04/2011;Swedish Government Bonds;SE GVB 5Y;3.065
02/05/2011;Swedish Government Bonds;SE GVB 5Y;3.095
03/05/2011;Swedish Government Bonds;SE GVB 5Y;3.039
04/05/2011;Swedish Government Bonds;SE GVB 5Y;3.055
05/05/2011;Swedish Government Bonds;SE GVB 5Y;3.012
06/05/2011;Swedish Government Bonds;SE GVB 5Y;2.975
09/05/2011;Swedish Government Bonds;SE GVB 5Y;2.875
10/05/2011;Swedish Government Bonds;SE GVB 5Y;2.907
11/05/2011;Swedish Government Bonds;SE GVB 5Y;2.935
12/05/2011;Swedish Government Bonds;SE GVB 5Y;2.912
13/05/2011;Swedish Government Bonds;SE GVB 5Y;2.92
16/05/2011;Swedish Government Bonds;SE GVB 5Y;2.945
17/05/2011;Swedish Government Bonds;SE GVB 5Y;2.90
18/05/2011;Swedish Government Bonds;SE GVB 5Y;2.82
19/05/2011;Swedish Government Bonds;SE GVB 5Y;2.825
20/05/2011;Swedish Government Bonds;SE GVB 5Y;2.79
23/05/2011;Swedish Government Bonds;SE GVB 5Y;2.725
24/05/2011;Swedish Government Bonds;SE GVB 5Y;2.753
25/05/2011;Swedish Government Bonds;SE GVB 5Y;2.715
26/05/2011;Swedish Government Bonds;SE GVB 5Y;2.67
27/05/2011;Swedish Government Bonds;SE GVB 5Y;2.655
30/05/2011;Swedish Government Bonds;SE GVB 5Y;2.682
31/05/2011;Swedish Government Bonds;SE GVB 5Y;2.71
01/06/2011;Swedish Government Bonds;SE GVB 5Y;2.736
03/06/2011;Swedish Government Bonds;SE GVB 5Y;2.723
07/06/2011;Swedish Government Bonds;SE GVB 5Y;2.776
08/06/2011;Swedish Government Bonds;SE GVB 5Y;2.745
09/06/2011;Swedish Government Bonds;SE GVB 5Y;2.691
10/06/2011;Swedish Government Bonds;SE GVB 5Y;2.628
13/06/2011;Swedish Government Bonds;SE GVB 5Y;2.617
14/06/2011;Swedish Government Bonds;SE GVB 5Y;2.656
15/06/2011;Swedish Government Bonds;SE GVB 5Y;2.624
16/06/2011;Swedish Government Bonds;SE GVB 5Y;2.565
17/06/2011;Swedish Government Bonds;SE GVB 5Y;2.592
20/06/2011;Swedish Government Bonds;SE GVB 5Y;2.582
21/06/2011;Swedish Government Bonds;SE GVB 5Y;2.586
