Date;Group;Series;Value
29/09/1999;Swedish Government Bonds;SE GVB 7Y;5.66
30/09/1999;Swedish Government Bonds;SE GVB 7Y;5.665
01/10/1999;Swedish Government Bonds;SE GVB 7Y;5.735
04/10/1999;Swedish Government Bonds;SE GVB 7Y;5.75
05/10/1999;Swedish Government Bonds;SE GVB 7Y;5.71
06/10/1999;Swedish Government Bonds;SE GVB 7Y;5.705
07/10/1999;Swedish Government Bonds;SE GVB 7Y;5.71
08/10/1999;Swedish Government Bonds;SE GVB 7Y;5.725
11/10/1999;Swedish Government Bonds;SE GVB 7Y;5.745
12/10/1999;Swedish Government Bonds;SE GVB 7Y;5.84
13/10/1999;Swedish Government Bonds;SE GVB 7Y;5.825
14/10/1999;Swedish Government Bonds;SE GVB 7Y;5.955
15/10/1999;Swedish Government Bonds;SE GVB 7Y;5.895
18/10/1999;Swedish Government Bonds;SE GVB 7Y;5.895
19/10/1999;Swedish Government Bonds;SE GVB 7Y;5.935
20/10/1999;Swedish Government Bonds;SE GVB 7Y;5.985
21/10/1999;Swedish Government Bonds;SE GVB 7Y;5.925
22/10/1999;Swedish Government Bonds;SE GVB 7Y;5.895
25/10/1999;Swedish Government Bonds;SE GVB 7Y;5.945
26/10/1999;Swedish Government Bonds;SE GVB 7Y;5.975
27/10/1999;Swedish Government Bonds;SE GVB 7Y;5.865
28/10/1999;Swedish Government Bonds;SE GVB 7Y;5.735
29/10/1999;Swedish Government Bonds;SE GVB 7Y;5.64
01/11/1999;Swedish Government Bonds;SE GVB 7Y;5.63
02/11/1999;Swedish Government Bonds;SE GVB 7Y;5.65
03/11/1999;Swedish Government Bonds;SE GVB 7Y;5.585
04/11/1999;Swedish Government Bonds;SE GVB 7Y;5.445
05/11/1999;Swedish Government Bonds;SE GVB 7Y;5.38
08/11/1999;Swedish Government Bonds;SE GVB 7Y;5.375
09/11/1999;Swedish Government Bonds;SE GVB 7Y;5.375
10/11/1999;Swedish Government Bonds;SE GVB 7Y;5.41
11/11/1999;Swedish Government Bonds;SE GVB 7Y;5.32
12/11/1999;Swedish Government Bonds;SE GVB 7Y;5.215
15/11/1999;Swedish Government Bonds;SE GVB 7Y;5.21
16/11/1999;Swedish Government Bonds;SE GVB 7Y;5.245
17/11/1999;Swedish Government Bonds;SE GVB 7Y;5.405
18/11/1999;Swedish Government Bonds;SE GVB 7Y;5.45
19/11/1999;Swedish Government Bonds;SE GVB 7Y;5.49
22/11/1999;Swedish Government Bonds;SE GVB 7Y;5.53
23/11/1999;Swedish Government Bonds;SE GVB 7Y;5.515
24/11/1999;Swedish Government Bonds;SE GVB 7Y;5.56
25/11/1999;Swedish Government Bonds;SE GVB 7Y;5.555
26/11/1999;Swedish Government Bonds;SE GVB 7Y;5.57
29/11/1999;Swedish Government Bonds;SE GVB 7Y;5.58
30/11/1999;Swedish Government Bonds;SE GVB 7Y;5.54
01/12/1999;Swedish Government Bonds;SE GVB 7Y;5.50
02/12/1999;Swedish Government Bonds;SE GVB 7Y;5.50
03/12/1999;Swedish Government Bonds;SE GVB 7Y;5.525
06/12/1999;Swedish Government Bonds;SE GVB 7Y;5.435
07/12/1999;Swedish Government Bonds;SE GVB 7Y;5.44
08/12/1999;Swedish Government Bonds;SE GVB 7Y;5.415
09/12/1999;Swedish Government Bonds;SE GVB 7Y;5.395
10/12/1999;Swedish Government Bonds;SE GVB 7Y;5.335
13/12/1999;Swedish Government Bonds;SE GVB 7Y;5.345
14/12/1999;Swedish Government Bonds;SE GVB 7Y;5.415
15/12/1999;Swedish Government Bonds;SE GVB 7Y;5.41
16/12/1999;Swedish Government Bonds;SE GVB 7Y;5.51
17/12/1999;Swedish Government Bonds;SE GVB 7Y;5.58
20/12/1999;Swedish Government Bonds;SE GVB 7Y;5.585
21/12/1999;Swedish Government Bonds;SE GVB 7Y;5.55
22/12/1999;Swedish Government Bonds;SE GVB 7Y;5.57
23/12/1999;Swedish Government Bonds;SE GVB 7Y;5.535
27/12/1999;Swedish Government Bonds;SE GVB 7Y;5.53
28/12/1999;Swedish Government Bonds;SE GVB 7Y;5.545
29/12/1999;Swedish Government Bonds;SE GVB 7Y;5.545
30/12/1999;Swedish Government Bonds;SE GVB 7Y;5.605
03/01/2000;Swedish Government Bonds;SE GVB 7Y;5.785
04/01/2000;Swedish Government Bonds;SE GVB 7Y;5.82
05/01/2000;Swedish Government Bonds;SE GVB 7Y;5.82
07/01/2000;Swedish Government Bonds;SE GVB 7Y;5.805
10/01/2000;Swedish Government Bonds;SE GVB 7Y;5.74
11/01/2000;Swedish Government Bonds;SE GVB 7Y;5.845
12/01/2000;Swedish Government Bonds;SE GVB 7Y;5.87
13/01/2000;Swedish Government Bonds;SE GVB 7Y;5.83
14/01/2000;Swedish Government Bonds;SE GVB 7Y;5.77
17/01/2000;Swedish Government Bonds;SE GVB 7Y;5.865
18/01/2000;Swedish Government Bonds;SE GVB 7Y;5.935
19/01/2000;Swedish Government Bonds;SE GVB 7Y;5.915
20/01/2000;Swedish Government Bonds;SE GVB 7Y;5.925
21/01/2000;Swedish Government Bonds;SE GVB 7Y;5.95
24/01/2000;Swedish Government Bonds;SE GVB 7Y;5.935
25/01/2000;Swedish Government Bonds;SE GVB 7Y;5.885
26/01/2000;Swedish Government Bonds;SE GVB 7Y;5.88
27/01/2000;Swedish Government Bonds;SE GVB 7Y;5.915
28/01/2000;Swedish Government Bonds;SE GVB 7Y;5.955
31/01/2000;Swedish Government Bonds;SE GVB 7Y;5.905
01/02/2000;Swedish Government Bonds;SE GVB 7Y;5.84
02/02/2000;Swedish Government Bonds;SE GVB 7Y;5.80
03/02/2000;Swedish Government Bonds;SE GVB 7Y;5.81
04/02/2000;Swedish Government Bonds;SE GVB 7Y;5.84
07/02/2000;Swedish Government Bonds;SE GVB 7Y;5.89
08/02/2000;Swedish Government Bonds;SE GVB 7Y;5.855
09/02/2000;Swedish Government Bonds;SE GVB 7Y;5.87
10/02/2000;Swedish Government Bonds;SE GVB 7Y;5.95
11/02/2000;Swedish Government Bonds;SE GVB 7Y;5.95
14/02/2000;Swedish Government Bonds;SE GVB 7Y;5.915
15/02/2000;Swedish Government Bonds;SE GVB 7Y;5.94
16/02/2000;Swedish Government Bonds;SE GVB 7Y;5.945
17/02/2000;Swedish Government Bonds;SE GVB 7Y;5.925
18/02/2000;Swedish Government Bonds;SE GVB 7Y;5.92
21/02/2000;Swedish Government Bonds;SE GVB 7Y;5.865
22/02/2000;Swedish Government Bonds;SE GVB 7Y;5.775
23/02/2000;Swedish Government Bonds;SE GVB 7Y;5.79
24/02/2000;Swedish Government Bonds;SE GVB 7Y;5.77
25/02/2000;Swedish Government Bonds;SE GVB 7Y;5.755
28/02/2000;Swedish Government Bonds;SE GVB 7Y;5.78
29/02/2000;Swedish Government Bonds;SE GVB 7Y;5.79
01/03/2000;Swedish Government Bonds;SE GVB 7Y;5.77
02/03/2000;Swedish Government Bonds;SE GVB 7Y;5.785
03/03/2000;Swedish Government Bonds;SE GVB 7Y;5.73
06/03/2000;Swedish Government Bonds;SE GVB 7Y;5.70
07/03/2000;Swedish Government Bonds;SE GVB 7Y;5.655
08/03/2000;Swedish Government Bonds;SE GVB 7Y;5.68
09/03/2000;Swedish Government Bonds;SE GVB 7Y;5.49
10/03/2000;Swedish Government Bonds;SE GVB 7Y;5.47
13/03/2000;Swedish Government Bonds;SE GVB 7Y;5.43
14/03/2000;Swedish Government Bonds;SE GVB 7Y;5.46
15/03/2000;Swedish Government Bonds;SE GVB 7Y;5.445
16/03/2000;Swedish Government Bonds;SE GVB 7Y;5.40
17/03/2000;Swedish Government Bonds;SE GVB 7Y;5.29
20/03/2000;Swedish Government Bonds;SE GVB 7Y;5.34
21/03/2000;Swedish Government Bonds;SE GVB 7Y;5.29
22/03/2000;Swedish Government Bonds;SE GVB 7Y;5.34
23/03/2000;Swedish Government Bonds;SE GVB 7Y;5.35
24/03/2000;Swedish Government Bonds;SE GVB 7Y;5.43
27/03/2000;Swedish Government Bonds;SE GVB 7Y;5.52
28/03/2000;Swedish Government Bonds;SE GVB 7Y;5.42
29/03/2000;Swedish Government Bonds;SE GVB 7Y;5.42
30/03/2000;Swedish Government Bonds;SE GVB 7Y;5.41
31/03/2000;Swedish Government Bonds;SE GVB 7Y;5.365
03/04/2000;Swedish Government Bonds;SE GVB 7Y;5.36
04/04/2000;Swedish Government Bonds;SE GVB 7Y;5.395
05/04/2000;Swedish Government Bonds;SE GVB 7Y;5.35
06/04/2000;Swedish Government Bonds;SE GVB 7Y;5.38
07/04/2000;Swedish Government Bonds;SE GVB 7Y;5.39
10/04/2000;Swedish Government Bonds;SE GVB 7Y;5.37
11/04/2000;Swedish Government Bonds;SE GVB 7Y;5.325
12/04/2000;Swedish Government Bonds;SE GVB 7Y;5.36
13/04/2000;Swedish Government Bonds;SE GVB 7Y;5.39
14/04/2000;Swedish Government Bonds;SE GVB 7Y;5.41
17/04/2000;Swedish Government Bonds;SE GVB 7Y;5.42
18/04/2000;Swedish Government Bonds;SE GVB 7Y;5.46
19/04/2000;Swedish Government Bonds;SE GVB 7Y;5.455
20/04/2000;Swedish Government Bonds;SE GVB 7Y;5.455
25/04/2000;Swedish Government Bonds;SE GVB 7Y;5.50
26/04/2000;Swedish Government Bonds;SE GVB 7Y;5.47
27/04/2000;Swedish Government Bonds;SE GVB 7Y;5.425
28/04/2000;Swedish Government Bonds;SE GVB 7Y;5.43
02/05/2000;Swedish Government Bonds;SE GVB 7Y;5.46
03/05/2000;Swedish Government Bonds;SE GVB 7Y;5.485
04/05/2000;Swedish Government Bonds;SE GVB 7Y;5.545
05/05/2000;Swedish Government Bonds;SE GVB 7Y;5.525
08/05/2000;Swedish Government Bonds;SE GVB 7Y;5.45
09/05/2000;Swedish Government Bonds;SE GVB 7Y;5.44
10/05/2000;Swedish Government Bonds;SE GVB 7Y;5.395
11/05/2000;Swedish Government Bonds;SE GVB 7Y;5.435
12/05/2000;Swedish Government Bonds;SE GVB 7Y;5.45
15/05/2000;Swedish Government Bonds;SE GVB 7Y;5.285
16/05/2000;Swedish Government Bonds;SE GVB 7Y;5.15
17/05/2000;Swedish Government Bonds;SE GVB 7Y;5.29
18/05/2000;Swedish Government Bonds;SE GVB 7Y;5.385
19/05/2000;Swedish Government Bonds;SE GVB 7Y;5.34
22/05/2000;Swedish Government Bonds;SE GVB 7Y;5.355
23/05/2000;Swedish Government Bonds;SE GVB 7Y;5.375
24/05/2000;Swedish Government Bonds;SE GVB 7Y;5.315
25/05/2000;Swedish Government Bonds;SE GVB 7Y;5.335
26/05/2000;Swedish Government Bonds;SE GVB 7Y;5.315
29/05/2000;Swedish Government Bonds;SE GVB 7Y;5.32
30/05/2000;Swedish Government Bonds;SE GVB 7Y;5.29
31/05/2000;Swedish Government Bonds;SE GVB 7Y;5.28
02/06/2000;Swedish Government Bonds;SE GVB 7Y;5.09
05/06/2000;Swedish Government Bonds;SE GVB 7Y;5.06
06/06/2000;Swedish Government Bonds;SE GVB 7Y;5.06
07/06/2000;Swedish Government Bonds;SE GVB 7Y;5.12
08/06/2000;Swedish Government Bonds;SE GVB 7Y;5.14
09/06/2000;Swedish Government Bonds;SE GVB 7Y;5.185
13/06/2000;Swedish Government Bonds;SE GVB 7Y;5.08
14/06/2000;Swedish Government Bonds;SE GVB 7Y;5.12
15/06/2000;Swedish Government Bonds;SE GVB 7Y;5.14
16/06/2000;Swedish Government Bonds;SE GVB 7Y;5.12
19/06/2000;Swedish Government Bonds;SE GVB 7Y;5.19
20/06/2000;Swedish Government Bonds;SE GVB 7Y;5.175
21/06/2000;Swedish Government Bonds;SE GVB 7Y;5.235
22/06/2000;Swedish Government Bonds;SE GVB 7Y;5.225
26/06/2000;Swedish Government Bonds;SE GVB 7Y;5.26
27/06/2000;Swedish Government Bonds;SE GVB 7Y;5.25
28/06/2000;Swedish Government Bonds;SE GVB 7Y;5.295
29/06/2000;Swedish Government Bonds;SE GVB 7Y;5.265
30/06/2000;Swedish Government Bonds;SE GVB 7Y;5.305
03/07/2000;Swedish Government Bonds;SE GVB 7Y;5.335
04/07/2000;Swedish Government Bonds;SE GVB 7Y;5.335
05/07/2000;Swedish Government Bonds;SE GVB 7Y;5.31
06/07/2000;Swedish Government Bonds;SE GVB 7Y;5.36
07/07/2000;Swedish Government Bonds;SE GVB 7Y;5.32
10/07/2000;Swedish Government Bonds;SE GVB 7Y;5.355
11/07/2000;Swedish Government Bonds;SE GVB 7Y;5.315
12/07/2000;Swedish Government Bonds;SE GVB 7Y;5.315
13/07/2000;Swedish Government Bonds;SE GVB 7Y;5.325
14/07/2000;Swedish Government Bonds;SE GVB 7Y;5.33
17/07/2000;Swedish Government Bonds;SE GVB 7Y;5.345
18/07/2000;Swedish Government Bonds;SE GVB 7Y;5.36
19/07/2000;Swedish Government Bonds;SE GVB 7Y;5.40
20/07/2000;Swedish Government Bonds;SE GVB 7Y;5.37
21/07/2000;Swedish Government Bonds;SE GVB 7Y;5.345
24/07/2000;Swedish Government Bonds;SE GVB 7Y;5.345
25/07/2000;Swedish Government Bonds;SE GVB 7Y;5.305
26/07/2000;Swedish Government Bonds;SE GVB 7Y;5.305
27/07/2000;Swedish Government Bonds;SE GVB 7Y;5.305
28/07/2000;Swedish Government Bonds;SE GVB 7Y;5.335
31/07/2000;Swedish Government Bonds;SE GVB 7Y;5.325
01/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
02/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
03/08/2000;Swedish Government Bonds;SE GVB 7Y;5.335
04/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
07/08/2000;Swedish Government Bonds;SE GVB 7Y;5.29
08/08/2000;Swedish Government Bonds;SE GVB 7Y;5.305
09/08/2000;Swedish Government Bonds;SE GVB 7Y;5.32
10/08/2000;Swedish Government Bonds;SE GVB 7Y;5.30
11/08/2000;Swedish Government Bonds;SE GVB 7Y;5.29
14/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
15/08/2000;Swedish Government Bonds;SE GVB 7Y;5.335
16/08/2000;Swedish Government Bonds;SE GVB 7Y;5.365
17/08/2000;Swedish Government Bonds;SE GVB 7Y;5.34
18/08/2000;Swedish Government Bonds;SE GVB 7Y;5.33
21/08/2000;Swedish Government Bonds;SE GVB 7Y;5.35
22/08/2000;Swedish Government Bonds;SE GVB 7Y;5.345
23/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
24/08/2000;Swedish Government Bonds;SE GVB 7Y;5.285
25/08/2000;Swedish Government Bonds;SE GVB 7Y;5.28
28/08/2000;Swedish Government Bonds;SE GVB 7Y;5.295
29/08/2000;Swedish Government Bonds;SE GVB 7Y;5.335
30/08/2000;Swedish Government Bonds;SE GVB 7Y;5.31
31/08/2000;Swedish Government Bonds;SE GVB 7Y;5.295
01/09/2000;Swedish Government Bonds;SE GVB 7Y;5.20
04/09/2000;Swedish Government Bonds;SE GVB 7Y;5.135
05/09/2000;Swedish Government Bonds;SE GVB 7Y;5.16
06/09/2000;Swedish Government Bonds;SE GVB 7Y;5.22
07/09/2000;Swedish Government Bonds;SE GVB 7Y;5.23
08/09/2000;Swedish Government Bonds;SE GVB 7Y;5.235
11/09/2000;Swedish Government Bonds;SE GVB 7Y;5.255
12/09/2000;Swedish Government Bonds;SE GVB 7Y;5.26
13/09/2000;Swedish Government Bonds;SE GVB 7Y;5.245
14/09/2000;Swedish Government Bonds;SE GVB 7Y;5.23
15/09/2000;Swedish Government Bonds;SE GVB 7Y;5.215
18/09/2000;Swedish Government Bonds;SE GVB 7Y;5.26
19/09/2000;Swedish Government Bonds;SE GVB 7Y;5.195
20/09/2000;Swedish Government Bonds;SE GVB 7Y;5.195
21/09/2000;Swedish Government Bonds;SE GVB 7Y;5.18
22/09/2000;Swedish Government Bonds;SE GVB 7Y;5.17
25/09/2000;Swedish Government Bonds;SE GVB 7Y;5.195
26/09/2000;Swedish Government Bonds;SE GVB 7Y;5.18
27/09/2000;Swedish Government Bonds;SE GVB 7Y;5.225
28/09/2000;Swedish Government Bonds;SE GVB 7Y;5.23
29/09/2000;Swedish Government Bonds;SE GVB 7Y;5.205
02/10/2000;Swedish Government Bonds;SE GVB 7Y;5.185
03/10/2000;Swedish Government Bonds;SE GVB 7Y;5.205
04/10/2000;Swedish Government Bonds;SE GVB 7Y;5.23
05/10/2000;Swedish Government Bonds;SE GVB 7Y;5.26
06/10/2000;Swedish Government Bonds;SE GVB 7Y;5.28
09/10/2000;Swedish Government Bonds;SE GVB 7Y;5.25
10/10/2000;Swedish Government Bonds;SE GVB 7Y;5.255
11/10/2000;Swedish Government Bonds;SE GVB 7Y;5.195
12/10/2000;Swedish Government Bonds;SE GVB 7Y;5.17
13/10/2000;Swedish Government Bonds;SE GVB 7Y;5.175
16/10/2000;Swedish Government Bonds;SE GVB 7Y;5.195
17/10/2000;Swedish Government Bonds;SE GVB 7Y;5.21
18/10/2000;Swedish Government Bonds;SE GVB 7Y;5.16
19/10/2000;Swedish Government Bonds;SE GVB 7Y;5.17
20/10/2000;Swedish Government Bonds;SE GVB 7Y;5.145
23/10/2000;Swedish Government Bonds;SE GVB 7Y;5.125
24/10/2000;Swedish Government Bonds;SE GVB 7Y;5.095
25/10/2000;Swedish Government Bonds;SE GVB 7Y;5.12
26/10/2000;Swedish Government Bonds;SE GVB 7Y;5.105
27/10/2000;Swedish Government Bonds;SE GVB 7Y;5.105
30/10/2000;Swedish Government Bonds;SE GVB 7Y;5.11
31/10/2000;Swedish Government Bonds;SE GVB 7Y;5.12
01/11/2000;Swedish Government Bonds;SE GVB 7Y;5.095
02/11/2000;Swedish Government Bonds;SE GVB 7Y;5.085
03/11/2000;Swedish Government Bonds;SE GVB 7Y;5.07
06/11/2000;Swedish Government Bonds;SE GVB 7Y;5.095
07/11/2000;Swedish Government Bonds;SE GVB 7Y;5.07
08/11/2000;Swedish Government Bonds;SE GVB 7Y;5.125
09/11/2000;Swedish Government Bonds;SE GVB 7Y;5.125
10/11/2000;Swedish Government Bonds;SE GVB 7Y;5.055
13/11/2000;Swedish Government Bonds;SE GVB 7Y;5.04
14/11/2000;Swedish Government Bonds;SE GVB 7Y;5.06
15/11/2000;Swedish Government Bonds;SE GVB 7Y;5.03
16/11/2000;Swedish Government Bonds;SE GVB 7Y;5.01
17/11/2000;Swedish Government Bonds;SE GVB 7Y;5.02
20/11/2000;Swedish Government Bonds;SE GVB 7Y;5.035
21/11/2000;Swedish Government Bonds;SE GVB 7Y;5.04
22/11/2000;Swedish Government Bonds;SE GVB 7Y;4.995
23/11/2000;Swedish Government Bonds;SE GVB 7Y;5.00
24/11/2000;Swedish Government Bonds;SE GVB 7Y;4.985
27/11/2000;Swedish Government Bonds;SE GVB 7Y;5.005
28/11/2000;Swedish Government Bonds;SE GVB 7Y;5.005
29/11/2000;Swedish Government Bonds;SE GVB 7Y;4.985
30/11/2000;Swedish Government Bonds;SE GVB 7Y;4.95
01/12/2000;Swedish Government Bonds;SE GVB 7Y;4.92
04/12/2000;Swedish Government Bonds;SE GVB 7Y;4.845
05/12/2000;Swedish Government Bonds;SE GVB 7Y;4.87
06/12/2000;Swedish Government Bonds;SE GVB 7Y;4.79
07/12/2000;Swedish Government Bonds;SE GVB 7Y;4.78
08/12/2000;Swedish Government Bonds;SE GVB 7Y;4.79
11/12/2000;Swedish Government Bonds;SE GVB 7Y;4.805
12/12/2000;Swedish Government Bonds;SE GVB 7Y;4.82
13/12/2000;Swedish Government Bonds;SE GVB 7Y;4.74
14/12/2000;Swedish Government Bonds;SE GVB 7Y;4.725
15/12/2000;Swedish Government Bonds;SE GVB 7Y;4.65
18/12/2000;Swedish Government Bonds;SE GVB 7Y;4.65
19/12/2000;Swedish Government Bonds;SE GVB 7Y;4.69
20/12/2000;Swedish Government Bonds;SE GVB 7Y;4.645
21/12/2000;Swedish Government Bonds;SE GVB 7Y;4.645
22/12/2000;Swedish Government Bonds;SE GVB 7Y;4.675
27/12/2000;Swedish Government Bonds;SE GVB 7Y;4.68
28/12/2000;Swedish Government Bonds;SE GVB 7Y;4.71
29/12/2000;Swedish Government Bonds;SE GVB 7Y;4.64
02/01/2001;Swedish Government Bonds;SE GVB 7Y;4.645
03/01/2001;Swedish Government Bonds;SE GVB 7Y;4.585
04/01/2001;Swedish Government Bonds;SE GVB 7Y;4.625
05/01/2001;Swedish Government Bonds;SE GVB 7Y;4.605
08/01/2001;Swedish Government Bonds;SE GVB 7Y;4.599
09/01/2001;Swedish Government Bonds;SE GVB 7Y;4.659
10/01/2001;Swedish Government Bonds;SE GVB 7Y;4.688
11/01/2001;Swedish Government Bonds;SE GVB 7Y;4.668
12/01/2001;Swedish Government Bonds;SE GVB 7Y;4.718
15/01/2001;Swedish Government Bonds;SE GVB 7Y;4.733
16/01/2001;Swedish Government Bonds;SE GVB 7Y;4.743
17/01/2001;Swedish Government Bonds;SE GVB 7Y;4.773
18/01/2001;Swedish Government Bonds;SE GVB 7Y;4.798
19/01/2001;Swedish Government Bonds;SE GVB 7Y;4.788
22/01/2001;Swedish Government Bonds;SE GVB 7Y;4.843
23/01/2001;Swedish Government Bonds;SE GVB 7Y;4.803
24/01/2001;Swedish Government Bonds;SE GVB 7Y;4.853
25/01/2001;Swedish Government Bonds;SE GVB 7Y;4.823
26/01/2001;Swedish Government Bonds;SE GVB 7Y;4.785
29/01/2001;Swedish Government Bonds;SE GVB 7Y;4.755
30/01/2001;Swedish Government Bonds;SE GVB 7Y;4.705
31/01/2001;Swedish Government Bonds;SE GVB 7Y;4.66
01/02/2001;Swedish Government Bonds;SE GVB 7Y;4.63
02/02/2001;Swedish Government Bonds;SE GVB 7Y;4.655
05/02/2001;Swedish Government Bonds;SE GVB 7Y;4.64
06/02/2001;Swedish Government Bonds;SE GVB 7Y;4.64
07/02/2001;Swedish Government Bonds;SE GVB 7Y;4.63
08/02/2001;Swedish Government Bonds;SE GVB 7Y;4.73
09/02/2001;Swedish Government Bonds;SE GVB 7Y;4.71
12/02/2001;Swedish Government Bonds;SE GVB 7Y;4.70
13/02/2001;Swedish Government Bonds;SE GVB 7Y;4.695
14/02/2001;Swedish Government Bonds;SE GVB 7Y;4.71
15/02/2001;Swedish Government Bonds;SE GVB 7Y;4.785
16/02/2001;Swedish Government Bonds;SE GVB 7Y;4.785
19/02/2001;Swedish Government Bonds;SE GVB 7Y;4.602
20/02/2001;Swedish Government Bonds;SE GVB 7Y;4.775
21/02/2001;Swedish Government Bonds;SE GVB 7Y;4.765
22/02/2001;Swedish Government Bonds;SE GVB 7Y;4.81
23/02/2001;Swedish Government Bonds;SE GVB 7Y;4.785
26/02/2001;Swedish Government Bonds;SE GVB 7Y;4.78
27/02/2001;Swedish Government Bonds;SE GVB 7Y;4.71
28/02/2001;Swedish Government Bonds;SE GVB 7Y;4.715
01/03/2001;Swedish Government Bonds;SE GVB 7Y;4.69
02/03/2001;Swedish Government Bonds;SE GVB 7Y;4.68
05/03/2001;Swedish Government Bonds;SE GVB 7Y;4.70
06/03/2001;Swedish Government Bonds;SE GVB 7Y;4.695
07/03/2001;Swedish Government Bonds;SE GVB 7Y;4.665
08/03/2001;Swedish Government Bonds;SE GVB 7Y;4.619
09/03/2001;Swedish Government Bonds;SE GVB 7Y;4.594
12/03/2001;Swedish Government Bonds;SE GVB 7Y;4.574
13/03/2001;Swedish Government Bonds;SE GVB 7Y;4.604
14/03/2001;Swedish Government Bonds;SE GVB 7Y;4.569
15/03/2001;Swedish Government Bonds;SE GVB 7Y;4.604
16/03/2001;Swedish Government Bonds;SE GVB 7Y;4.559
19/03/2001;Swedish Government Bonds;SE GVB 7Y;4.579
20/03/2001;Swedish Government Bonds;SE GVB 7Y;4.584
21/03/2001;Swedish Government Bonds;SE GVB 7Y;4.524
22/03/2001;Swedish Government Bonds;SE GVB 7Y;4.484
23/03/2001;Swedish Government Bonds;SE GVB 7Y;4.509
26/03/2001;Swedish Government Bonds;SE GVB 7Y;4.524
27/03/2001;Swedish Government Bonds;SE GVB 7Y;4.504
28/03/2001;Swedish Government Bonds;SE GVB 7Y;4.551
29/03/2001;Swedish Government Bonds;SE GVB 7Y;4.576
30/03/2001;Swedish Government Bonds;SE GVB 7Y;4.591
02/04/2001;Swedish Government Bonds;SE GVB 7Y;4.546
03/04/2001;Swedish Government Bonds;SE GVB 7Y;4.566
04/04/2001;Swedish Government Bonds;SE GVB 7Y;4.566
05/04/2001;Swedish Government Bonds;SE GVB 7Y;4.621
06/04/2001;Swedish Government Bonds;SE GVB 7Y;4.596
09/04/2001;Swedish Government Bonds;SE GVB 7Y;4.601
10/04/2001;Swedish Government Bonds;SE GVB 7Y;4.626
11/04/2001;Swedish Government Bonds;SE GVB 7Y;4.746
12/04/2001;Swedish Government Bonds;SE GVB 7Y;4.751
17/04/2001;Swedish Government Bonds;SE GVB 7Y;4.756
18/04/2001;Swedish Government Bonds;SE GVB 7Y;4.886
19/04/2001;Swedish Government Bonds;SE GVB 7Y;4.916
20/04/2001;Swedish Government Bonds;SE GVB 7Y;4.935
23/04/2001;Swedish Government Bonds;SE GVB 7Y;4.93
24/04/2001;Swedish Government Bonds;SE GVB 7Y;4.96
25/04/2001;Swedish Government Bonds;SE GVB 7Y;4.94
26/04/2001;Swedish Government Bonds;SE GVB 7Y;4.90
27/04/2001;Swedish Government Bonds;SE GVB 7Y;4.955
30/04/2001;Swedish Government Bonds;SE GVB 7Y;5.005
02/05/2001;Swedish Government Bonds;SE GVB 7Y;5.04
03/05/2001;Swedish Government Bonds;SE GVB 7Y;4.955
04/05/2001;Swedish Government Bonds;SE GVB 7Y;4.915
07/05/2001;Swedish Government Bonds;SE GVB 7Y;4.94
08/05/2001;Swedish Government Bonds;SE GVB 7Y;4.955
09/05/2001;Swedish Government Bonds;SE GVB 7Y;4.905
10/05/2001;Swedish Government Bonds;SE GVB 7Y;4.90
11/05/2001;Swedish Government Bonds;SE GVB 7Y;4.97
14/05/2001;Swedish Government Bonds;SE GVB 7Y;5.06
15/05/2001;Swedish Government Bonds;SE GVB 7Y;5.145
16/05/2001;Swedish Government Bonds;SE GVB 7Y;5.155
17/05/2001;Swedish Government Bonds;SE GVB 7Y;5.235
18/05/2001;Swedish Government Bonds;SE GVB 7Y;5.195
21/05/2001;Swedish Government Bonds;SE GVB 7Y;5.19
22/05/2001;Swedish Government Bonds;SE GVB 7Y;5.265
23/05/2001;Swedish Government Bonds;SE GVB 7Y;5.295
25/05/2001;Swedish Government Bonds;SE GVB 7Y;5.32
28/05/2001;Swedish Government Bonds;SE GVB 7Y;5.28
29/05/2001;Swedish Government Bonds;SE GVB 7Y;5.255
30/05/2001;Swedish Government Bonds;SE GVB 7Y;5.205
31/05/2001;Swedish Government Bonds;SE GVB 7Y;5.25
01/06/2001;Swedish Government Bonds;SE GVB 7Y;5.17
05/06/2001;Swedish Government Bonds;SE GVB 7Y;5.085
06/06/2001;Swedish Government Bonds;SE GVB 7Y;5.13
07/06/2001;Swedish Government Bonds;SE GVB 7Y;5.15
08/06/2001;Swedish Government Bonds;SE GVB 7Y;5.27
11/06/2001;Swedish Government Bonds;SE GVB 7Y;5.285
12/06/2001;Swedish Government Bonds;SE GVB 7Y;5.33
13/06/2001;Swedish Government Bonds;SE GVB 7Y;5.305
14/06/2001;Swedish Government Bonds;SE GVB 7Y;5.295
15/06/2001;Swedish Government Bonds;SE GVB 7Y;5.305
18/06/2001;Swedish Government Bonds;SE GVB 7Y;5.325
19/06/2001;Swedish Government Bonds;SE GVB 7Y;5.34
20/06/2001;Swedish Government Bonds;SE GVB 7Y;5.31
21/06/2001;Swedish Government Bonds;SE GVB 7Y;5.265
25/06/2001;Swedish Government Bonds;SE GVB 7Y;5.20
26/06/2001;Swedish Government Bonds;SE GVB 7Y;5.235
