Date;Group;Series;Value
25/09/2009;Swedish Government Bonds;SE GVB 7Y;2.995
28/09/2009;Swedish Government Bonds;SE GVB 7Y;2.98
29/09/2009;Swedish Government Bonds;SE GVB 7Y;2.966
30/09/2009;Swedish Government Bonds;SE GVB 7Y;2.94
01/10/2009;Swedish Government Bonds;SE GVB 7Y;2.927
02/10/2009;Swedish Government Bonds;SE GVB 7Y;2.852
05/10/2009;Swedish Government Bonds;SE GVB 7Y;2.808
06/10/2009;Swedish Government Bonds;SE GVB 7Y;2.83
07/10/2009;Swedish Government Bonds;SE GVB 7Y;2.814
08/10/2009;Swedish Government Bonds;SE GVB 7Y;2.77
09/10/2009;Swedish Government Bonds;SE GVB 7Y;2.855
12/10/2009;Swedish Government Bonds;SE GVB 7Y;2.846
13/10/2009;Swedish Government Bonds;SE GVB 7Y;2.83
14/10/2009;Swedish Government Bonds;SE GVB 7Y;2.866
15/10/2009;Swedish Government Bonds;SE GVB 7Y;2.888
16/10/2009;Swedish Government Bonds;SE GVB 7Y;2.887
19/10/2009;Swedish Government Bonds;SE GVB 7Y;2.88
20/10/2009;Swedish Government Bonds;SE GVB 7Y;2.838
21/10/2009;Swedish Government Bonds;SE GVB 7Y;2.89
22/10/2009;Swedish Government Bonds;SE GVB 7Y;2.869
23/10/2009;Swedish Government Bonds;SE GVB 7Y;2.923
26/10/2009;Swedish Government Bonds;SE GVB 7Y;2.931
27/10/2009;Swedish Government Bonds;SE GVB 7Y;2.835
28/10/2009;Swedish Government Bonds;SE GVB 7Y;2.818
29/10/2009;Swedish Government Bonds;SE GVB 7Y;2.857
30/10/2009;Swedish Government Bonds;SE GVB 7Y;2.829
02/11/2009;Swedish Government Bonds;SE GVB 7Y;2.799
03/11/2009;Swedish Government Bonds;SE GVB 7Y;2.77
04/11/2009;Swedish Government Bonds;SE GVB 7Y;2.829
05/11/2009;Swedish Government Bonds;SE GVB 7Y;2.857
06/11/2009;Swedish Government Bonds;SE GVB 7Y;2.865
09/11/2009;Swedish Government Bonds;SE GVB 7Y;2.822
10/11/2009;Swedish Government Bonds;SE GVB 7Y;2.827
11/11/2009;Swedish Government Bonds;SE GVB 7Y;2.858
12/11/2009;Swedish Government Bonds;SE GVB 7Y;2.884
13/11/2009;Swedish Government Bonds;SE GVB 7Y;2.89
16/11/2009;Swedish Government Bonds;SE GVB 7Y;2.845
17/11/2009;Swedish Government Bonds;SE GVB 7Y;2.805
18/11/2009;Swedish Government Bonds;SE GVB 7Y;2.801
19/11/2009;Swedish Government Bonds;SE GVB 7Y;2.778
20/11/2009;Swedish Government Bonds;SE GVB 7Y;2.795
23/11/2009;Swedish Government Bonds;SE GVB 7Y;2.81
24/11/2009;Swedish Government Bonds;SE GVB 7Y;2.79
25/11/2009;Swedish Government Bonds;SE GVB 7Y;2.805
26/11/2009;Swedish Government Bonds;SE GVB 7Y;2.72
27/11/2009;Swedish Government Bonds;SE GVB 7Y;2.709
30/11/2009;Swedish Government Bonds;SE GVB 7Y;2.707
01/12/2009;Swedish Government Bonds;SE GVB 7Y;2.711
02/12/2009;Swedish Government Bonds;SE GVB 7Y;2.718
03/12/2009;Swedish Government Bonds;SE GVB 7Y;2.773
04/12/2009;Swedish Government Bonds;SE GVB 7Y;2.849
07/12/2009;Swedish Government Bonds;SE GVB 7Y;2.789
08/12/2009;Swedish Government Bonds;SE GVB 7Y;2.745
09/12/2009;Swedish Government Bonds;SE GVB 7Y;2.73
10/12/2009;Swedish Government Bonds;SE GVB 7Y;2.759
11/12/2009;Swedish Government Bonds;SE GVB 7Y;2.815
14/12/2009;Swedish Government Bonds;SE GVB 7Y;2.798
15/12/2009;Swedish Government Bonds;SE GVB 7Y;2.793
16/12/2009;Swedish Government Bonds;SE GVB 7Y;2.771
17/12/2009;Swedish Government Bonds;SE GVB 7Y;2.681
18/12/2009;Swedish Government Bonds;SE GVB 7Y;2.645
21/12/2009;Swedish Government Bonds;SE GVB 7Y;2.682
22/12/2009;Swedish Government Bonds;SE GVB 7Y;2.716
23/12/2009;Swedish Government Bonds;SE GVB 7Y;2.69
28/12/2009;Swedish Government Bonds;SE GVB 7Y;2.744
29/12/2009;Swedish Government Bonds;SE GVB 7Y;2.771
30/12/2009;Swedish Government Bonds;SE GVB 7Y;2.765
04/01/2010;Swedish Government Bonds;SE GVB 7Y;3.012
05/01/2010;Swedish Government Bonds;SE GVB 7Y;3.038
07/01/2010;Swedish Government Bonds;SE GVB 7Y;2.983
08/01/2010;Swedish Government Bonds;SE GVB 7Y;2.968
11/01/2010;Swedish Government Bonds;SE GVB 7Y;2.943
12/01/2010;Swedish Government Bonds;SE GVB 7Y;2.917
13/01/2010;Swedish Government Bonds;SE GVB 7Y;2.924
14/01/2010;Swedish Government Bonds;SE GVB 7Y;2.94
15/01/2010;Swedish Government Bonds;SE GVB 7Y;2.895
18/01/2010;Swedish Government Bonds;SE GVB 7Y;2.874
19/01/2010;Swedish Government Bonds;SE GVB 7Y;2.913
20/01/2010;Swedish Government Bonds;SE GVB 7Y;2.863
21/01/2010;Swedish Government Bonds;SE GVB 7Y;2.867
22/01/2010;Swedish Government Bonds;SE GVB 7Y;2.806
25/01/2010;Swedish Government Bonds;SE GVB 7Y;2.826
26/01/2010;Swedish Government Bonds;SE GVB 7Y;2.809
27/01/2010;Swedish Government Bonds;SE GVB 7Y;2.798
28/01/2010;Swedish Government Bonds;SE GVB 7Y;2.821
29/01/2010;Swedish Government Bonds;SE GVB 7Y;2.835
01/02/2010;Swedish Government Bonds;SE GVB 7Y;2.847
02/02/2010;Swedish Government Bonds;SE GVB 7Y;2.838
03/02/2010;Swedish Government Bonds;SE GVB 7Y;2.853
04/02/2010;Swedish Government Bonds;SE GVB 7Y;2.80
05/02/2010;Swedish Government Bonds;SE GVB 7Y;2.725
08/02/2010;Swedish Government Bonds;SE GVB 7Y;2.757
09/02/2010;Swedish Government Bonds;SE GVB 7Y;2.768
10/02/2010;Swedish Government Bonds;SE GVB 7Y;2.783
11/02/2010;Swedish Government Bonds;SE GVB 7Y;2.912
12/02/2010;Swedish Government Bonds;SE GVB 7Y;2.908
15/02/2010;Swedish Government Bonds;SE GVB 7Y;2.892
16/02/2010;Swedish Government Bonds;SE GVB 7Y;2.876
17/02/2010;Swedish Government Bonds;SE GVB 7Y;2.869
18/02/2010;Swedish Government Bonds;SE GVB 7Y;2.885
19/02/2010;Swedish Government Bonds;SE GVB 7Y;2.894
22/02/2010;Swedish Government Bonds;SE GVB 7Y;2.886
23/02/2010;Swedish Government Bonds;SE GVB 7Y;2.776
24/02/2010;Swedish Government Bonds;SE GVB 7Y;2.754
25/02/2010;Swedish Government Bonds;SE GVB 7Y;2.757
26/02/2010;Swedish Government Bonds;SE GVB 7Y;2.725
01/03/2010;Swedish Government Bonds;SE GVB 7Y;2.668
02/03/2010;Swedish Government Bonds;SE GVB 7Y;2.678
03/03/2010;Swedish Government Bonds;SE GVB 7Y;2.695
04/03/2010;Swedish Government Bonds;SE GVB 7Y;2.69
05/03/2010;Swedish Government Bonds;SE GVB 7Y;2.732
08/03/2010;Swedish Government Bonds;SE GVB 7Y;2.751
09/03/2010;Swedish Government Bonds;SE GVB 7Y;2.707
10/03/2010;Swedish Government Bonds;SE GVB 7Y;2.757
11/03/2010;Swedish Government Bonds;SE GVB 7Y;2.781
12/03/2010;Swedish Government Bonds;SE GVB 7Y;2.798
15/03/2010;Swedish Government Bonds;SE GVB 7Y;2.78
16/03/2010;Swedish Government Bonds;SE GVB 7Y;2.741
17/03/2010;Swedish Government Bonds;SE GVB 7Y;2.701
18/03/2010;Swedish Government Bonds;SE GVB 7Y;2.739
19/03/2010;Swedish Government Bonds;SE GVB 7Y;2.722
22/03/2010;Swedish Government Bonds;SE GVB 7Y;2.689
23/03/2010;Swedish Government Bonds;SE GVB 7Y;2.661
24/03/2010;Swedish Government Bonds;SE GVB 7Y;2.678
25/03/2010;Swedish Government Bonds;SE GVB 7Y;2.706
26/03/2010;Swedish Government Bonds;SE GVB 7Y;2.724
29/03/2010;Swedish Government Bonds;SE GVB 7Y;2.702
30/03/2010;Swedish Government Bonds;SE GVB 7Y;2.695
31/03/2010;Swedish Government Bonds;SE GVB 7Y;2.682
01/04/2010;Swedish Government Bonds;SE GVB 7Y;2.71
06/04/2010;Swedish Government Bonds;SE GVB 7Y;2.738
07/04/2010;Swedish Government Bonds;SE GVB 7Y;2.711
08/04/2010;Swedish Government Bonds;SE GVB 7Y;2.674
09/04/2010;Swedish Government Bonds;SE GVB 7Y;2.718
12/04/2010;Swedish Government Bonds;SE GVB 7Y;2.725
13/04/2010;Swedish Government Bonds;SE GVB 7Y;2.685
14/04/2010;Swedish Government Bonds;SE GVB 7Y;2.689
15/04/2010;Swedish Government Bonds;SE GVB 7Y;2.69
16/04/2010;Swedish Government Bonds;SE GVB 7Y;2.669
19/04/2010;Swedish Government Bonds;SE GVB 7Y;2.659
20/04/2010;Swedish Government Bonds;SE GVB 7Y;2.648
21/04/2010;Swedish Government Bonds;SE GVB 7Y;2.626
22/04/2010;Swedish Government Bonds;SE GVB 7Y;2.575
23/04/2010;Swedish Government Bonds;SE GVB 7Y;2.593
26/04/2010;Swedish Government Bonds;SE GVB 7Y;2.554
27/04/2010;Swedish Government Bonds;SE GVB 7Y;2.483
28/04/2010;Swedish Government Bonds;SE GVB 7Y;2.439
29/04/2010;Swedish Government Bonds;SE GVB 7Y;2.469
30/04/2010;Swedish Government Bonds;SE GVB 7Y;2.467
03/05/2010;Swedish Government Bonds;SE GVB 7Y;2.561
04/05/2010;Swedish Government Bonds;SE GVB 7Y;2.489
05/05/2010;Swedish Government Bonds;SE GVB 7Y;2.393
06/05/2010;Swedish Government Bonds;SE GVB 7Y;2.328
07/05/2010;Swedish Government Bonds;SE GVB 7Y;2.207
10/05/2010;Swedish Government Bonds;SE GVB 7Y;2.398
11/05/2010;Swedish Government Bonds;SE GVB 7Y;2.339
12/05/2010;Swedish Government Bonds;SE GVB 7Y;2.337
14/05/2010;Swedish Government Bonds;SE GVB 7Y;2.235
17/05/2010;Swedish Government Bonds;SE GVB 7Y;2.23
18/05/2010;Swedish Government Bonds;SE GVB 7Y;2.195
19/05/2010;Swedish Government Bonds;SE GVB 7Y;2.136
20/05/2010;Swedish Government Bonds;SE GVB 7Y;2.057
21/05/2010;Swedish Government Bonds;SE GVB 7Y;2.145
24/05/2010;Swedish Government Bonds;SE GVB 7Y;2.16
25/05/2010;Swedish Government Bonds;SE GVB 7Y;2.08
26/05/2010;Swedish Government Bonds;SE GVB 7Y;2.145
27/05/2010;Swedish Government Bonds;SE GVB 7Y;2.175
28/05/2010;Swedish Government Bonds;SE GVB 7Y;2.246
31/05/2010;Swedish Government Bonds;SE GVB 7Y;2.219
01/06/2010;Swedish Government Bonds;SE GVB 7Y;2.239
02/06/2010;Swedish Government Bonds;SE GVB 7Y;2.248
03/06/2010;Swedish Government Bonds;SE GVB 7Y;2.273
04/06/2010;Swedish Government Bonds;SE GVB 7Y;2.213
07/06/2010;Swedish Government Bonds;SE GVB 7Y;2.125
08/06/2010;Swedish Government Bonds;SE GVB 7Y;2.069
09/06/2010;Swedish Government Bonds;SE GVB 7Y;2.079
10/06/2010;Swedish Government Bonds;SE GVB 7Y;2.131
11/06/2010;Swedish Government Bonds;SE GVB 7Y;2.12
14/06/2010;Swedish Government Bonds;SE GVB 7Y;2.114
15/06/2010;Swedish Government Bonds;SE GVB 7Y;2.132
16/06/2010;Swedish Government Bonds;SE GVB 7Y;2.143
17/06/2010;Swedish Government Bonds;SE GVB 7Y;2.158
18/06/2010;Swedish Government Bonds;SE GVB 7Y;2.281
21/06/2010;Swedish Government Bonds;SE GVB 7Y;2.336
22/06/2010;Swedish Government Bonds;SE GVB 7Y;2.312
23/06/2010;Swedish Government Bonds;SE GVB 7Y;2.285
24/06/2010;Swedish Government Bonds;SE GVB 7Y;2.233
28/06/2010;Swedish Government Bonds;SE GVB 7Y;2.234
29/06/2010;Swedish Government Bonds;SE GVB 7Y;2.246
30/06/2010;Swedish Government Bonds;SE GVB 7Y;2.285
01/07/2010;Swedish Government Bonds;SE GVB 7Y;2.225
02/07/2010;Swedish Government Bonds;SE GVB 7Y;2.241
05/07/2010;Swedish Government Bonds;SE GVB 7Y;2.212
06/07/2010;Swedish Government Bonds;SE GVB 7Y;2.251
07/07/2010;Swedish Government Bonds;SE GVB 7Y;2.25
08/07/2010;Swedish Government Bonds;SE GVB 7Y;2.28
09/07/2010;Swedish Government Bonds;SE GVB 7Y;2.30
12/07/2010;Swedish Government Bonds;SE GVB 7Y;2.276
13/07/2010;Swedish Government Bonds;SE GVB 7Y;2.294
14/07/2010;Swedish Government Bonds;SE GVB 7Y;2.305
15/07/2010;Swedish Government Bonds;SE GVB 7Y;2.313
16/07/2010;Swedish Government Bonds;SE GVB 7Y;2.31
19/07/2010;Swedish Government Bonds;SE GVB 7Y;2.311
20/07/2010;Swedish Government Bonds;SE GVB 7Y;2.287
21/07/2010;Swedish Government Bonds;SE GVB 7Y;2.275
22/07/2010;Swedish Government Bonds;SE GVB 7Y;2.28
23/07/2010;Swedish Government Bonds;SE GVB 7Y;2.305
26/07/2010;Swedish Government Bonds;SE GVB 7Y;2.345
27/07/2010;Swedish Government Bonds;SE GVB 7Y;2.385
28/07/2010;Swedish Government Bonds;SE GVB 7Y;2.389
29/07/2010;Swedish Government Bonds;SE GVB 7Y;2.386
30/07/2010;Swedish Government Bonds;SE GVB 7Y;2.354
02/08/2010;Swedish Government Bonds;SE GVB 7Y;2.385
03/08/2010;Swedish Government Bonds;SE GVB 7Y;2.309
04/08/2010;Swedish Government Bonds;SE GVB 7Y;2.292
05/08/2010;Swedish Government Bonds;SE GVB 7Y;2.255
06/08/2010;Swedish Government Bonds;SE GVB 7Y;2.225
09/08/2010;Swedish Government Bonds;SE GVB 7Y;2.215
10/08/2010;Swedish Government Bonds;SE GVB 7Y;2.206
11/08/2010;Swedish Government Bonds;SE GVB 7Y;2.087
12/08/2010;Swedish Government Bonds;SE GVB 7Y;2.048
13/08/2010;Swedish Government Bonds;SE GVB 7Y;2.039
16/08/2010;Swedish Government Bonds;SE GVB 7Y;1.995
17/08/2010;Swedish Government Bonds;SE GVB 7Y;2.003
18/08/2010;Swedish Government Bonds;SE GVB 7Y;1.975
19/08/2010;Swedish Government Bonds;SE GVB 7Y;1.996
20/08/2010;Swedish Government Bonds;SE GVB 7Y;1.984
23/08/2010;Swedish Government Bonds;SE GVB 7Y;2.01
24/08/2010;Swedish Government Bonds;SE GVB 7Y;1.93
25/08/2010;Swedish Government Bonds;SE GVB 7Y;1.885
26/08/2010;Swedish Government Bonds;SE GVB 7Y;1.895
27/08/2010;Swedish Government Bonds;SE GVB 7Y;1.893
30/08/2010;Swedish Government Bonds;SE GVB 7Y;1.88
31/08/2010;Swedish Government Bonds;SE GVB 7Y;1.905
01/09/2010;Swedish Government Bonds;SE GVB 7Y;1.996
02/09/2010;Swedish Government Bonds;SE GVB 7Y;2.048
03/09/2010;Swedish Government Bonds;SE GVB 7Y;2.115
06/09/2010;Swedish Government Bonds;SE GVB 7Y;2.105
07/09/2010;Swedish Government Bonds;SE GVB 7Y;2.05
08/09/2010;Swedish Government Bonds;SE GVB 7Y;2.10
09/09/2010;Swedish Government Bonds;SE GVB 7Y;2.15
10/09/2010;Swedish Government Bonds;SE GVB 7Y;2.215
13/09/2010;Swedish Government Bonds;SE GVB 7Y;2.263
14/09/2010;Swedish Government Bonds;SE GVB 7Y;2.224
15/09/2010;Swedish Government Bonds;SE GVB 7Y;2.276
16/09/2010;Swedish Government Bonds;SE GVB 7Y;2.30
17/09/2010;Swedish Government Bonds;SE GVB 7Y;2.259
20/09/2010;Swedish Government Bonds;SE GVB 7Y;2.293
21/09/2010;Swedish Government Bonds;SE GVB 7Y;2.277
22/09/2010;Swedish Government Bonds;SE GVB 7Y;2.225
23/09/2010;Swedish Government Bonds;SE GVB 7Y;2.142
24/09/2010;Swedish Government Bonds;SE GVB 7Y;2.185
27/09/2010;Swedish Government Bonds;SE GVB 7Y;2.115
28/09/2010;Swedish Government Bonds;SE GVB 7Y;2.094
29/09/2010;Swedish Government Bonds;SE GVB 7Y;2.16
30/09/2010;Swedish Government Bonds;SE GVB 7Y;2.192
01/10/2010;Swedish Government Bonds;SE GVB 7Y;2.255
04/10/2010;Swedish Government Bonds;SE GVB 7Y;2.195
05/10/2010;Swedish Government Bonds;SE GVB 7Y;2.176
06/10/2010;Swedish Government Bonds;SE GVB 7Y;2.13
07/10/2010;Swedish Government Bonds;SE GVB 7Y;2.171
08/10/2010;Swedish Government Bonds;SE GVB 7Y;2.171
11/10/2010;Swedish Government Bonds;SE GVB 7Y;2.18
12/10/2010;Swedish Government Bonds;SE GVB 7Y;2.145
13/10/2010;Swedish Government Bonds;SE GVB 7Y;2.165
14/10/2010;Swedish Government Bonds;SE GVB 7Y;2.219
15/10/2010;Swedish Government Bonds;SE GVB 7Y;2.31
18/10/2010;Swedish Government Bonds;SE GVB 7Y;2.315
19/10/2010;Swedish Government Bonds;SE GVB 7Y;2.338
20/10/2010;Swedish Government Bonds;SE GVB 7Y;2.37
21/10/2010;Swedish Government Bonds;SE GVB 7Y;2.404
22/10/2010;Swedish Government Bonds;SE GVB 7Y;2.475
25/10/2010;Swedish Government Bonds;SE GVB 7Y;2.485
26/10/2010;Swedish Government Bonds;SE GVB 7Y;2.455
27/10/2010;Swedish Government Bonds;SE GVB 7Y;2.525
28/10/2010;Swedish Government Bonds;SE GVB 7Y;2.512
29/10/2010;Swedish Government Bonds;SE GVB 7Y;2.49
01/11/2010;Swedish Government Bonds;SE GVB 7Y;2.444
02/11/2010;Swedish Government Bonds;SE GVB 7Y;2.445
03/11/2010;Swedish Government Bonds;SE GVB 7Y;2.401
04/11/2010;Swedish Government Bonds;SE GVB 7Y;2.38
05/11/2010;Swedish Government Bonds;SE GVB 7Y;2.345
08/11/2010;Swedish Government Bonds;SE GVB 7Y;2.372
09/11/2010;Swedish Government Bonds;SE GVB 7Y;2.364
10/11/2010;Swedish Government Bonds;SE GVB 7Y;2.378
11/11/2010;Swedish Government Bonds;SE GVB 7Y;2.36
12/11/2010;Swedish Government Bonds;SE GVB 7Y;2.426
15/11/2010;Swedish Government Bonds;SE GVB 7Y;2.48
16/11/2010;Swedish Government Bonds;SE GVB 7Y;2.48
17/11/2010;Swedish Government Bonds;SE GVB 7Y;2.495
18/11/2010;Swedish Government Bonds;SE GVB 7Y;2.564
19/11/2010;Swedish Government Bonds;SE GVB 7Y;2.56
22/11/2010;Swedish Government Bonds;SE GVB 7Y;2.508
23/11/2010;Swedish Government Bonds;SE GVB 7Y;2.422
24/11/2010;Swedish Government Bonds;SE GVB 7Y;2.49
25/11/2010;Swedish Government Bonds;SE GVB 7Y;2.541
26/11/2010;Swedish Government Bonds;SE GVB 7Y;2.584
29/11/2010;Swedish Government Bonds;SE GVB 7Y;2.614
30/11/2010;Swedish Government Bonds;SE GVB 7Y;2.574
01/12/2010;Swedish Government Bonds;SE GVB 7Y;2.785
02/12/2010;Swedish Government Bonds;SE GVB 7Y;2.841
03/12/2010;Swedish Government Bonds;SE GVB 7Y;2.875
06/12/2010;Swedish Government Bonds;SE GVB 7Y;2.822
07/12/2010;Swedish Government Bonds;SE GVB 7Y;2.875
08/12/2010;Swedish Government Bonds;SE GVB 7Y;2.951
09/12/2010;Swedish Government Bonds;SE GVB 7Y;2.935
10/12/2010;Swedish Government Bonds;SE GVB 7Y;2.922
13/12/2010;Swedish Government Bonds;SE GVB 7Y;2.966
14/12/2010;Swedish Government Bonds;SE GVB 7Y;3.015
15/12/2010;Swedish Government Bonds;SE GVB 7Y;3.041
16/12/2010;Swedish Government Bonds;SE GVB 7Y;3.085
17/12/2010;Swedish Government Bonds;SE GVB 7Y;3.053
20/12/2010;Swedish Government Bonds;SE GVB 7Y;2.979
21/12/2010;Swedish Government Bonds;SE GVB 7Y;2.98
22/12/2010;Swedish Government Bonds;SE GVB 7Y;3.005
23/12/2010;Swedish Government Bonds;SE GVB 7Y;2.98
27/12/2010;Swedish Government Bonds;SE GVB 7Y;3.044
28/12/2010;Swedish Government Bonds;SE GVB 7Y;3.015
29/12/2010;Swedish Government Bonds;SE GVB 7Y;3.055
30/12/2010;Swedish Government Bonds;SE GVB 7Y;3.04
03/01/2011;Swedish Government Bonds;SE GVB 7Y;3.04
04/01/2011;Swedish Government Bonds;SE GVB 7Y;3.01
05/01/2011;Swedish Government Bonds;SE GVB 7Y;3.01
07/01/2011;Swedish Government Bonds;SE GVB 7Y;3.005
10/01/2011;Swedish Government Bonds;SE GVB 7Y;2.972
11/01/2011;Swedish Government Bonds;SE GVB 7Y;2.966
12/01/2011;Swedish Government Bonds;SE GVB 7Y;3.043
13/01/2011;Swedish Government Bonds;SE GVB 7Y;3.06
14/01/2011;Swedish Government Bonds;SE GVB 7Y;3.042
17/01/2011;Swedish Government Bonds;SE GVB 7Y;3.054
18/01/2011;Swedish Government Bonds;SE GVB 7Y;3.087
19/01/2011;Swedish Government Bonds;SE GVB 7Y;3.09
20/01/2011;Swedish Government Bonds;SE GVB 7Y;3.12
21/01/2011;Swedish Government Bonds;SE GVB 7Y;3.164
24/01/2011;Swedish Government Bonds;SE GVB 7Y;3.18
25/01/2011;Swedish Government Bonds;SE GVB 7Y;3.178
26/01/2011;Swedish Government Bonds;SE GVB 7Y;3.229
27/01/2011;Swedish Government Bonds;SE GVB 7Y;3.261
28/01/2011;Swedish Government Bonds;SE GVB 7Y;3.251
31/01/2011;Swedish Government Bonds;SE GVB 7Y;3.197
01/02/2011;Swedish Government Bonds;SE GVB 7Y;3.265
02/02/2011;Swedish Government Bonds;SE GVB 7Y;3.255
03/02/2011;Swedish Government Bonds;SE GVB 7Y;3.254
04/02/2011;Swedish Government Bonds;SE GVB 7Y;3.282
07/02/2011;Swedish Government Bonds;SE GVB 7Y;3.284
08/02/2011;Swedish Government Bonds;SE GVB 7Y;3.298
09/02/2011;Swedish Government Bonds;SE GVB 7Y;3.325
10/02/2011;Swedish Government Bonds;SE GVB 7Y;3.315
11/02/2011;Swedish Government Bonds;SE GVB 7Y;3.29
14/02/2011;Swedish Government Bonds;SE GVB 7Y;3.336
15/02/2011;Swedish Government Bonds;SE GVB 7Y;3.355
16/02/2011;Swedish Government Bonds;SE GVB 7Y;3.304
17/02/2011;Swedish Government Bonds;SE GVB 7Y;3.23
18/02/2011;Swedish Government Bonds;SE GVB 7Y;3.26
21/02/2011;Swedish Government Bonds;SE GVB 7Y;3.215
22/02/2011;Swedish Government Bonds;SE GVB 7Y;3.21
23/02/2011;Swedish Government Bonds;SE GVB 7Y;3.175
24/02/2011;Swedish Government Bonds;SE GVB 7Y;3.155
25/02/2011;Swedish Government Bonds;SE GVB 7Y;3.195
28/02/2011;Swedish Government Bonds;SE GVB 7Y;3.20
01/03/2011;Swedish Government Bonds;SE GVB 7Y;3.25
02/03/2011;Swedish Government Bonds;SE GVB 7Y;3.25
03/03/2011;Swedish Government Bonds;SE GVB 7Y;3.35
04/03/2011;Swedish Government Bonds;SE GVB 7Y;3.335
07/03/2011;Swedish Government Bonds;SE GVB 7Y;3.355
08/03/2011;Swedish Government Bonds;SE GVB 7Y;3.325
09/03/2011;Swedish Government Bonds;SE GVB 7Y;3.333
10/03/2011;Swedish Government Bonds;SE GVB 7Y;3.309
11/03/2011;Swedish Government Bonds;SE GVB 7Y;3.256
14/03/2011;Swedish Government Bonds;SE GVB 7Y;3.235
15/03/2011;Swedish Government Bonds;SE GVB 7Y;3.125
16/03/2011;Swedish Government Bonds;SE GVB 7Y;3.08
17/03/2011;Swedish Government Bonds;SE GVB 7Y;3.15
18/03/2011;Swedish Government Bonds;SE GVB 7Y;3.175
21/03/2011;Swedish Government Bonds;SE GVB 7Y;3.229
22/03/2011;Swedish Government Bonds;SE GVB 7Y;3.243
23/03/2011;Swedish Government Bonds;SE GVB 7Y;3.242
24/03/2011;Swedish Government Bonds;SE GVB 7Y;3.225
25/03/2011;Swedish Government Bonds;SE GVB 7Y;3.24
28/03/2011;Swedish Government Bonds;SE GVB 7Y;3.255
29/03/2011;Swedish Government Bonds;SE GVB 7Y;3.25
30/03/2011;Swedish Government Bonds;SE GVB 7Y;3.24
31/03/2011;Swedish Government Bonds;SE GVB 7Y;3.213
01/04/2011;Swedish Government Bonds;SE GVB 7Y;3.26
04/04/2011;Swedish Government Bonds;SE GVB 7Y;3.23
05/04/2011;Swedish Government Bonds;SE GVB 7Y;3.185
06/04/2011;Swedish Government Bonds;SE GVB 7Y;3.225
07/04/2011;Swedish Government Bonds;SE GVB 7Y;3.252
08/04/2011;Swedish Government Bonds;SE GVB 7Y;3.326
11/04/2011;Swedish Government Bonds;SE GVB 7Y;3.349
12/04/2011;Swedish Government Bonds;SE GVB 7Y;3.28
13/04/2011;Swedish Government Bonds;SE GVB 7Y;3.296
14/04/2011;Swedish Government Bonds;SE GVB 7Y;3.264
15/04/2011;Swedish Government Bonds;SE GVB 7Y;3.28
18/04/2011;Swedish Government Bonds;SE GVB 7Y;3.215
19/04/2011;Swedish Government Bonds;SE GVB 7Y;3.21
20/04/2011;Swedish Government Bonds;SE GVB 7Y;3.211
21/04/2011;Swedish Government Bonds;SE GVB 7Y;3.22
26/04/2011;Swedish Government Bonds;SE GVB 7Y;3.155
27/04/2011;Swedish Government Bonds;SE GVB 7Y;3.186
28/04/2011;Swedish Government Bonds;SE GVB 7Y;3.147
29/04/2011;Swedish Government Bonds;SE GVB 7Y;3.15
02/05/2011;Swedish Government Bonds;SE GVB 7Y;3.17
03/05/2011;Swedish Government Bonds;SE GVB 7Y;3.111
04/05/2011;Swedish Government Bonds;SE GVB 7Y;3.125
05/05/2011;Swedish Government Bonds;SE GVB 7Y;3.092
06/05/2011;Swedish Government Bonds;SE GVB 7Y;3.065
09/05/2011;Swedish Government Bonds;SE GVB 7Y;2.975
10/05/2011;Swedish Government Bonds;SE GVB 7Y;2.996
11/05/2011;Swedish Government Bonds;SE GVB 7Y;3.015
12/05/2011;Swedish Government Bonds;SE GVB 7Y;2.989
13/05/2011;Swedish Government Bonds;SE GVB 7Y;2.985
16/05/2011;Swedish Government Bonds;SE GVB 7Y;3.015
17/05/2011;Swedish Government Bonds;SE GVB 7Y;2.97
18/05/2011;Swedish Government Bonds;SE GVB 7Y;2.88
19/05/2011;Swedish Government Bonds;SE GVB 7Y;2.895
20/05/2011;Swedish Government Bonds;SE GVB 7Y;2.85
23/05/2011;Swedish Government Bonds;SE GVB 7Y;2.795
24/05/2011;Swedish Government Bonds;SE GVB 7Y;2.82
25/05/2011;Swedish Government Bonds;SE GVB 7Y;2.79
26/05/2011;Swedish Government Bonds;SE GVB 7Y;2.76
27/05/2011;Swedish Government Bonds;SE GVB 7Y;2.745
30/05/2011;Swedish Government Bonds;SE GVB 7Y;2.751
31/05/2011;Swedish Government Bonds;SE GVB 7Y;2.788
01/06/2011;Swedish Government Bonds;SE GVB 7Y;2.815
03/06/2011;Swedish Government Bonds;SE GVB 7Y;2.806
07/06/2011;Swedish Government Bonds;SE GVB 7Y;2.857
08/06/2011;Swedish Government Bonds;SE GVB 7Y;2.833
09/06/2011;Swedish Government Bonds;SE GVB 7Y;2.78
10/06/2011;Swedish Government Bonds;SE GVB 7Y;2.729
13/06/2011;Swedish Government Bonds;SE GVB 7Y;2.713
14/06/2011;Swedish Government Bonds;SE GVB 7Y;2.765
15/06/2011;Swedish Government Bonds;SE GVB 7Y;2.74
16/06/2011;Swedish Government Bonds;SE GVB 7Y;2.69
17/06/2011;Swedish Government Bonds;SE GVB 7Y;2.71
20/06/2011;Swedish Government Bonds;SE GVB 7Y;2.70
21/06/2011;Swedish Government Bonds;SE GVB 7Y;2.715
