NDBB3M curncy,1998-7-8,7.97
NOK3M curncy,1998-7-8,-88.5
STBB3M curncy,1998-7-8,
NZD3M curncy,1998-7-8,-29
SEK3M curncy,1998-7-8,-300.5
AUD curncy,1998-8-11,0.5942
US0003M curncy,1998-8-11,5.6875
BBSW3M curncy,1998-8-11,5.16
AUD3M curncy,1998-8-11,7.49
CAD curncy,1998-8-11,1.5224
DEM curncy,1998-8-11,1.7806
CDOR03 curncy,1998-8-11,5.195
CHF curncy,1998-8-11,1.4895
DEM3M curncy,1998-8-11,-98.35
CAD3M curncy,1998-8-11,-18.85
SF0003M curncy,1998-8-11,1.83594
GBP curncy,1998-8-11,1.6303
DM0003M curncy,1998-8-11,3.53125
CHF3M curncy,1998-8-11,-146.3
JPY curncy,1998-8-11,147.26
BP0003M curncy,1998-8-11,7.70703
NOK curncy,1998-8-11,7.621
JY0003M curncy,1998-8-11,0.66016
GBP3M curncy,1998-8-11,-79.93
NZD curncy,1998-8-11,0.5019
NIBOR3M curncy,1998-8-11,5.93
JPY3M curncy,1998-8-11,-196.5
SEK curncy,1998-8-11,8.1576
NDBB3M curncy,1998-8-11,7.05
STBB3M curncy,1998-8-11,
NOK3M curncy,1998-8-11,35
NZD3M curncy,1998-8-11,-16
SEK3M curncy,1998-8-11,-292.5
AUD curncy,1998-9-11,0.5983
US0003M curncy,1998-9-11,5.5
AUD3M curncy,1998-9-11,6.53
CAD curncy,1998-9-11,1.5138
BBSW3M curncy,1998-9-11,4.9533
DEM curncy,1998-9-11,1.6915
CHF curncy,1998-9-11,1.3913
CAD3M curncy,1998-9-11,0.85
CDOR03 curncy,1998-9-11,5.53667
GBP curncy,1998-9-11,1.6728
DEM3M curncy,1998-9-11,-85.75
SF0003M curncy,1998-9-11,1.53125
JPY curncy,1998-9-11,130.95
DM0003M curncy,1998-9-11,3.46875
CHF3M curncy,1998-9-11,-136.5
NOK curncy,1998-9-11,7.5524
BP0003M curncy,1998-9-11,7.44141
GBP3M curncy,1998-9-11,-78.75
NZD curncy,1998-9-11,0.5188
JY0003M curncy,1998-9-11,0.4375
SEK curncy,1998-9-11,7.865
JPY3M curncy,1998-9-11,-169.5
NIBOR3M curncy,1998-9-11,8.18
NDBB3M curncy,1998-9-11,5.635
NOK3M curncy,1998-9-11,480
STBB3M curncy,1998-9-11,
NZD3M curncy,1998-9-11,-2
SEK3M curncy,1998-9-11,-240
AUD curncy,1998-10-16,0.6352
BBSW3M curncy,1998-10-16,4.69
US0003M curncy,1998-10-16,5.21891
AUD3M curncy,1998-10-16,7.08
CAD curncy,1998-10-16,1.545
DEM curncy,1998-10-16,1.6143
CHF curncy,1998-10-16,1.3175
CDOR03 curncy,1998-10-16,5.24833
CAD3M curncy,1998-10-16,0.75
DEM3M curncy,1998-10-16,-65.75
GBP curncy,1998-10-16,1.7027
SF0003M curncy,1998-10-16,1.28048
DM0003M curncy,1998-10-16,3.55906
CHF3M curncy,1998-10-16,-129.5
JPY curncy,1998-10-16,115.27
BP0003M curncy,1998-10-16,7.13344
NOK curncy,1998-10-16,7.4609
JY0003M curncy,1998-10-16,0.40156
GBP3M curncy,1998-10-16,-77.5
NZD curncy,1998-10-16,0.5358
NIBOR3M curncy,1998-10-16,8.05
JPY3M curncy,1998-10-16,-158
NDBB3M curncy,1998-10-16,4.54
SEK curncy,1998-10-16,7.7899
STBB3M curncy,1998-10-16,
NOK3M curncy,1998-10-16,545
NZD3M curncy,1998-10-16,10
SEK3M curncy,1998-10-16,-197.5
AUD curncy,1998-11-10,0.6279
BBSW3M curncy,1998-11-10,4.93
US0003M curncy,1998-11-10,5.40172
CAD curncy,1998-11-10,1.544
AUD3M curncy,1998-11-10,7.91
CHF curncy,1998-11-10,1.3873
DEM curncy,1998-11-10,1.6864
CDOR03 curncy,1998-11-10,5.20167
CAD3M curncy,1998-11-10,-6
GBP curncy,1998-11-10,1.6584
DEM3M curncy,1998-11-10,-75
JPY curncy,1998-11-10,122.07
DM0003M curncy,1998-11-10,3.61875
CHF3M curncy,1998-11-10,-133
SF0003M curncy,1998-11-10,1.63891
NOK curncy,1998-11-10,7.4686
GBP3M curncy,1998-11-10,-63.94
BP0003M curncy,1998-11-10,6.92891
NZD curncy,1998-11-10,0.5296
SEK curncy,1998-11-10,7.9591
JY0003M curncy,1998-11-10,0.39
JPY3M curncy,1998-11-10,-173
NIBOR3M curncy,1998-11-10,7.84
NOK3M curncy,1998-11-10,455
NDBB3M curncy,1998-11-10,4.86
NZD3M curncy,1998-11-10,8.45
STBB3M curncy,1998-11-10,
SEK3M curncy,1998-11-10,-287.5
AUD curncy,1998-12-2,0.6298
US0003M curncy,1998-12-2,5.27531
AUD3M curncy,1998-12-2,8.25
CAD curncy,1998-12-2,1.532
BBSW3M curncy,1998-12-2,4.7567
DEM curncy,1998-12-2,1.6696
CHF curncy,1998-12-2,1.3665
CDOR03 curncy,1998-12-2,5.05833
CAD3M curncy,1998-12-2,-9.5
GBP curncy,1998-12-2,1.6671
DEM3M curncy,1998-12-2,-68.5
SF0003M curncy,1998-12-2,1.68469
JPY curncy,1998-12-2,119.97
CHF3M curncy,1998-12-2,-123
DM0003M curncy,1998-12-2,3.64125
BP0003M curncy,1998-12-2,6.87438
NOK curncy,1998-12-2,7.429
GBP3M curncy,1998-12-2,-59.8
JY0003M curncy,1998-12-2,0.45922
NZD curncy,1998-12-2,0.5265
NIBOR3M curncy,1998-12-2,8.2
SEK curncy,1998-12-2,8.061
JPY3M curncy,1998-12-2,-151
NDBB3M curncy,1998-12-2,4.12
STBB3M curncy,1998-12-2,
NOK3M curncy,1998-12-2,540
NZD3M curncy,1998-12-2,17.05
SEK3M curncy,1998-12-2,-333.5
AUD curncy,1999-1-6,0.6283
BBSW3M curncy,1999-1-6,4.76
AUD3M curncy,1999-1-6,5.33
CAD curncy,1999-1-6,1.5114
US0003M curncy,1999-1-6,5.06031
CDOR03 curncy,1999-1-6,4.988
CHF curncy,1999-1-6,1.3925
EUR curncy,1999-1-6,1.1628
CAD3M curncy,1999-1-6,-4
GBP curncy,1999-1-6,1.6558
SF0003M curncy,1999-1-6,1.33547
EUR3M curncy,1999-1-6,54.25
CHF3M curncy,1999-1-6,-125.25
JPY curncy,1999-1-6,112.88
BP0003M curncy,1999-1-6,6.11688
NOK curncy,1999-1-6,7.445
EUR003M curncy,1999-1-6,3.214
JY0003M curncy,1999-1-6,0.55031
GBP3M curncy,1999-1-6,-39.5
NZD curncy,1999-1-6,0.5378
NIBOR3M curncy,1999-1-6,7.9
NDBB3M curncy,1999-1-6,4.75
JPY3M curncy,1999-1-6,-132.25
SEK curncy,1999-1-6,7.94
STBB3M curncy,1999-1-6,
NOK3M curncy,1999-1-6,495
NZD3M curncy,1999-1-6,4.5
SEK3M curncy,1999-1-6,-331.5
AUD curncy,1999-2-4,0.648
AUD3M curncy,1999-2-4,3.58
BBSW3M curncy,1999-2-4,4.76
CAD curncy,1999-2-4,1.4916
US0003M curncy,1999-2-4,4.97094
CHF curncy,1999-2-4,1.4127
EUR curncy,1999-2-4,1.134
CDOR03 curncy,1999-2-4,5.045
CAD3M curncy,1999-2-4,1
GBP curncy,1999-2-4,1.6448
SF0003M curncy,1999-2-4,1.29021
EUR3M curncy,1999-2-4,52.15
CHF3M curncy,1999-2-4,-130.2
JPY curncy,1999-2-4,112.07
BP0003M curncy,1999-2-4,5.78188
EUR003M curncy,1999-2-4,3.105
NOK curncy,1999-2-4,7.6309
GBP3M curncy,1999-2-4,-28.5
JY0003M curncy,1999-2-4,0.47578
NZD curncy,1999-2-4,0.5502
NIBOR3M curncy,1999-2-4,7.29
JPY3M curncy,1999-2-4,-128.5
NDBB3M curncy,1999-2-4,4.035
SEK curncy,1999-2-4,7.8255
NOK3M curncy,1999-2-4,420
STBB3M curncy,1999-2-4,
NZD3M curncy,1999-2-4,13.55
SEK3M curncy,1999-2-4,-325
AUD curncy,1999-3-29,0.6322
AUD3M curncy,1999-3-29,2.82
US0003M curncy,1999-3-29,5
BBSW3M curncy,1999-3-29,4.8183
CAD curncy,1999-3-29,1.5129
