"CubeId";"rendoblid"
"PublishingDate";"2017-07-03 14:30"

"Date";"D0";"Value"
"1999-05-28";"3J";"1.613"
"1999-05-28";"4J";"1.795"
"1999-05-28";"5J";"1.962"
"1999-05-28";"6J";"2.119"
"1999-05-28";"7J";"2.268"
"1999-05-28";"8J";"2.411"
"1999-05-28";"9J";"2.549"
"1999-05-28";"10J0";"2.682"
"1999-05-28";"20J";"3.762"
"1999-05-28";"30J";"4.435"
"1999-05-28";"10J1";"4.323"
"1999-05-28";"E";"2.411"
"1999-05-28";"K";
"1999-05-28";"P";
"1999-05-28";"GK";
"1999-05-28";"IKH";
"1999-05-28";"AAA";
"1999-05-28";"AA";
"1999-05-28";"A";
"1999-05-31";"1J";"1.17"
"1999-05-31";"2J";"1.41"
"1999-05-31";"3J";"1.616"
"1999-05-31";"4J";"1.803"
"1999-05-31";"5J";"1.976"
"1999-05-31";"6J";"2.139"
"1999-05-31";"7J";"2.294"
"1999-05-31";"8J";"2.443"
"1999-05-31";"9J";"2.585"
"1999-05-31";"10J0";"2.72"
"1999-05-31";"20J";"3.775"
"1999-05-31";"30J";"4.414"
"1999-05-31";"10J1";"4.325"
"1999-05-31";"E";"2.443"
"1999-05-31";"K";
"1999-05-31";"P";"2.802"
"1999-05-31";"GK";
"1999-05-31";"IKH";
"1999-05-31";"AAA";
"1999-05-31";"AA";
"1999-05-31";"A";
"1999-06-01";"1J";"1.223"
"1999-06-01";"2J";"1.509"
"1999-06-01";"3J";"1.723"
"1999-06-01";"4J";"1.909"
"1999-06-01";"5J";"2.082"
"1999-06-01";"6J";"2.247"
"1999-06-01";"7J";"2.404"
"1999-06-01";"8J";"2.554"
"1999-06-01";"9J";"2.697"
"1999-06-01";"10J0";"2.833"
"1999-06-01";"20J";"3.823"
"1999-06-01";"30J";"4.364"
"1999-06-01";"10J1";"4.402"
"1999-06-01";"E";"2.554"
"1999-06-01";"K";
"1999-06-01";"P";
"1999-06-01";"GK";
"1999-06-01";"IKH";
"1999-06-01";"AAA";
"1999-06-01";"AA";
"1999-06-01";"A";
"1999-06-02";"1J";"1.322"
"1999-06-02";"2J";"1.586"
"1999-06-02";"3J";"1.766"
"1999-06-02";"4J";"1.927"
"1999-06-02";"5J";"2.083"
"1999-06-02";"6J";"2.238"
"1999-06-02";"7J";"2.389"
"1999-06-02";"8J";"2.535"
"1999-06-02";"9J";"2.676"
"1999-06-02";"10J0";"2.811"
"1999-06-02";"20J";"3.846"
"1999-06-02";"30J";"4.469"
"1999-06-02";"10J1";"4.491"
"1999-06-02";"E";"2.535"
"1999-06-02";"K";
"1999-06-02";"P";
"1999-06-02";"GK";
"1999-06-02";"IKH";
"1999-06-02";"AAA";
"1999-06-02";"AA";
"1999-06-02";"A";
"1999-06-03";"1J";"1.31"
"1999-06-03";"2J";"1.611"
"1999-06-03";"3J";"1.803"
"1999-06-03";"4J";"1.957"
"1999-06-03";"5J";"2.101"
"1999-06-03";"6J";"2.246"
"1999-06-03";"7J";"2.393"
"1999-06-03";"8J";"2.541"
"1999-06-03";"9J";"2.687"
"1999-06-03";"10J0";"2.829"
"1999-06-03";"20J";"3.881"
"1999-06-03";"30J";"4.397"
"1999-06-03";"10J1";
"1999-06-03";"E";"2.541"
"1999-06-03";"K";
"1999-06-03";"P";
"1999-06-03";"GK";
"1999-06-03";"IKH";
"1999-06-03";"AAA";
"1999-06-03";"AA";
"1999-06-03";"A";
"1999-06-04";"1J";"1.332"
"1999-06-04";"2J";"1.64"
"1999-06-04";"3J";"1.84"
"1999-06-04";"4J";"2"
"1999-06-04";"5J";"2.146"
"1999-06-04";"6J";"2.287"
"1999-06-04";"7J";"2.425"
"1999-06-04";"8J";"2.56"
"1999-06-04";"9J";"2.693"
"1999-06-04";"10J0";"2.821"
"1999-06-04";"20J";"3.864"
"1999-06-04";"30J";"4.532"
"1999-06-04";"10J1";"4.522"
"1999-06-04";"E";"2.56"
"1999-06-04";"K";
"1999-06-04";"P";
"1999-06-04";"GK";
"1999-06-04";"IKH";
"1999-06-04";"AAA";
"1999-06-04";"AA";
"1999-06-04";"A";
"1999-06-07";"1J";"1.323"
"1999-06-07";"2J";"1.63"
"1999-06-07";"3J";"1.83"
"1999-06-07";"4J";"1.987"
"1999-06-07";"5J";"2.13"
"1999-06-07";"6J";"2.267"
"1999-06-07";"7J";"2.403"
"1999-06-07";"8J";"2.537"
"1999-06-07";"9J";"2.669"
"1999-06-07";"10J0";"2.798"
"1999-06-07";"20J";"3.845"
"1999-06-07";"30J";"4.497"
"1999-06-07";"10J1";"4.541"
"1999-06-07";"E";"2.537"
"1999-06-07";"K";
"1999-06-07";"P";"2.873"
"1999-06-07";"GK";
"1999-06-07";"IKH";
"1999-06-07";"AAA";
"1999-06-07";"AA";
"1999-06-07";"A";
"1999-06-08";"1J";"1.285"
"1999-06-08";"2J";"1.608"
"1999-06-08";"3J";"1.827"
"1999-06-08";"4J";"1.997"
"1999-06-08";"5J";"2.145"
"1999-06-08";"6J";"2.283"
"1999-06-08";"7J";"2.418"
"1999-06-08";"8J";"2.55"
"1999-06-08";"9J";"2.681"
"1999-06-08";"10J0";"2.808"
"1999-06-08";"20J";"3.859"
"1999-06-08";"30J";"4.496"
"1999-06-08";"10J1";"4.486"
"1999-06-08";"E";"2.55"
"1999-06-08";"K";
"1999-06-08";"P";
"1999-06-08";"GK";
"1999-06-08";"IKH";
"1999-06-08";"AAA";
"1999-06-08";"AA";
"1999-06-08";"A";
"1999-06-09";"1J";"1.281"
"1999-06-09";"2J";"1.611"
"1999-06-09";"3J";"1.838"
"1999-06-09";"4J";"2.015"
"1999-06-09";"5J";"2.169"
"1999-06-09";"6J";"2.312"
"1999-06-09";"7J";"2.45"
"1999-06-09";"8J";"2.586"
"1999-06-09";"9J";"2.719"
"1999-06-09";"10J0";"2.849"
"1999-06-09";"20J";"3.893"
"1999-06-09";"30J";"4.491"
"1999-06-09";"10J1";"4.487"
"1999-06-09";"E";"2.586"
"1999-06-09";"K";
"1999-06-09";"P";
"1999-06-09";"GK";
"1999-06-09";"IKH";
"1999-06-09";"AAA";
"1999-06-09";"AA";
"1999-06-09";"A";
"1999-06-10";"1J";"1.329"
"1999-06-10";"2J";"1.678"
"1999-06-10";"3J";"1.915"
"1999-06-10";"4J";"2.098"
"1999-06-10";"5J";"2.257"
"1999-06-10";"6J";"2.404"
"1999-06-10";"7J";"2.546"
"1999-06-10";"8J";"2.683"
"1999-06-10";"9J";"2.817"
"1999-06-10";"10J0";"2.946"
"1999-06-10";"20J";"3.962"
"1999-06-10";"30J";"4.542"
"1999-06-10";"10J1";"4.577"
"1999-06-10";"E";"2.683"
"1999-06-10";"K";
"1999-06-10";"P";
"1999-06-10";"GK";
"1999-06-10";"IKH";
"1999-06-10";"AAA";
"1999-06-10";"AA";
"1999-06-10";"A";
"1999-06-11";"1J";"1.4"
"1999-06-11";"2J";"1.732"
"1999-06-11";"3J";"1.94"
"1999-06-11";"4J";"2.103"
"1999-06-11";"5J";"2.251"
